"competition_type","competition_name","country","gender","governing_body","first_season","last_season","tier","comp_url","seasons","season_end_year","seasons_urls","fixtures_url","is_completed","filter_out"
"Domestic Leagues - 1st Tier","Kvindeligaen","DEN","F",NA,"2019-2020","2022-2023","1st","https://fbref.com/en/comps/340/history/Kvindeligaen-Seasons","2019-2020","2020","https://fbref.com/en/comps/340/2019-2020/2019-2020-Kvindeligaen-Stats","https://fbref.com/en/comps/340/2019-2020/schedule/2019-2020-Kvindeligaen-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2023","2023","https://fbref.com/en/comps/58/Serie-A-Stats","https://fbref.com/en/comps/58/schedule/Serie-A-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2022","2022","https://fbref.com/en/comps/58/2022/2022-Serie-A-Stats","https://fbref.com/en/comps/58/2022/schedule/2022-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2021","2021","https://fbref.com/en/comps/58/2021/2021-Serie-A-Stats","https://fbref.com/en/comps/58/2021/schedule/2021-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2020","2020","https://fbref.com/en/comps/58/2020/2020-Serie-A-Stats","https://fbref.com/en/comps/58/2020/schedule/2020-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2019","2019","https://fbref.com/en/comps/58/2019/2019-Serie-A-Stats","https://fbref.com/en/comps/58/2019/schedule/2019-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2018","2018","https://fbref.com/en/comps/58/2018/2018-Serie-A-Stats","https://fbref.com/en/comps/58/2018/schedule/2018-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2017","2017","https://fbref.com/en/comps/58/2017/2017-Serie-A-Stats","https://fbref.com/en/comps/58/2017/schedule/2017-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2016","2016","https://fbref.com/en/comps/58/2016/2016-Serie-A-Stats","https://fbref.com/en/comps/58/2016/schedule/2016-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2015","2015","https://fbref.com/en/comps/58/2015/2015-Serie-A-Stats","https://fbref.com/en/comps/58/2015/schedule/2015-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Liga Profesional Ecuador","ECU","M",NA,"2014","2023","1st","https://fbref.com/en/comps/58/history/Serie-A-Seasons","2014","2014","https://fbref.com/en/comps/58/2014/2014-Serie-A-Stats","https://fbref.com/en/comps/58/2014/schedule/2014-Serie-A-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2022-2023","2023","https://fbref.com/en/comps/9/Premier-League-Stats","https://fbref.com/en/comps/9/schedule/Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2021-2022","2022","https://fbref.com/en/comps/9/2021-2022/2021-2022-Premier-League-Stats","https://fbref.com/en/comps/9/2021-2022/schedule/2021-2022-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2020-2021","2021","https://fbref.com/en/comps/9/2020-2021/2020-2021-Premier-League-Stats","https://fbref.com/en/comps/9/2020-2021/schedule/2020-2021-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2019-2020","2020","https://fbref.com/en/comps/9/2019-2020/2019-2020-Premier-League-Stats","https://fbref.com/en/comps/9/2019-2020/schedule/2019-2020-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2018-2019","2019","https://fbref.com/en/comps/9/2018-2019/2018-2019-Premier-League-Stats","https://fbref.com/en/comps/9/2018-2019/schedule/2018-2019-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2017-2018","2018","https://fbref.com/en/comps/9/2017-2018/2017-2018-Premier-League-Stats","https://fbref.com/en/comps/9/2017-2018/schedule/2017-2018-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2016-2017","2017","https://fbref.com/en/comps/9/2016-2017/2016-2017-Premier-League-Stats","https://fbref.com/en/comps/9/2016-2017/schedule/2016-2017-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2015-2016","2016","https://fbref.com/en/comps/9/2015-2016/2015-2016-Premier-League-Stats","https://fbref.com/en/comps/9/2015-2016/schedule/2015-2016-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2014-2015","2015","https://fbref.com/en/comps/9/2014-2015/2014-2015-Premier-League-Stats","https://fbref.com/en/comps/9/2014-2015/schedule/2014-2015-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2013-2014","2014","https://fbref.com/en/comps/9/2013-2014/2013-2014-Premier-League-Stats","https://fbref.com/en/comps/9/2013-2014/schedule/2013-2014-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2012-2013","2013","https://fbref.com/en/comps/9/2012-2013/2012-2013-Premier-League-Stats","https://fbref.com/en/comps/9/2012-2013/schedule/2012-2013-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2011-2012","2012","https://fbref.com/en/comps/9/2011-2012/2011-2012-Premier-League-Stats","https://fbref.com/en/comps/9/2011-2012/schedule/2011-2012-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2010-2011","2011","https://fbref.com/en/comps/9/2010-2011/2010-2011-Premier-League-Stats","https://fbref.com/en/comps/9/2010-2011/schedule/2010-2011-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2009-2010","2010","https://fbref.com/en/comps/9/2009-2010/2009-2010-Premier-League-Stats","https://fbref.com/en/comps/9/2009-2010/schedule/2009-2010-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2008-2009","2009","https://fbref.com/en/comps/9/2008-2009/2008-2009-Premier-League-Stats","https://fbref.com/en/comps/9/2008-2009/schedule/2008-2009-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2007-2008","2008","https://fbref.com/en/comps/9/2007-2008/2007-2008-Premier-League-Stats","https://fbref.com/en/comps/9/2007-2008/schedule/2007-2008-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2006-2007","2007","https://fbref.com/en/comps/9/2006-2007/2006-2007-Premier-League-Stats","https://fbref.com/en/comps/9/2006-2007/schedule/2006-2007-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2005-2006","2006","https://fbref.com/en/comps/9/2005-2006/2005-2006-Premier-League-Stats","https://fbref.com/en/comps/9/2005-2006/schedule/2005-2006-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2004-2005","2005","https://fbref.com/en/comps/9/2004-2005/2004-2005-Premier-League-Stats","https://fbref.com/en/comps/9/2004-2005/schedule/2004-2005-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2003-2004","2004","https://fbref.com/en/comps/9/2003-2004/2003-2004-Premier-League-Stats","https://fbref.com/en/comps/9/2003-2004/schedule/2003-2004-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2002-2003","2003","https://fbref.com/en/comps/9/2002-2003/2002-2003-Premier-League-Stats","https://fbref.com/en/comps/9/2002-2003/schedule/2002-2003-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2001-2002","2002","https://fbref.com/en/comps/9/2001-2002/2001-2002-Premier-League-Stats","https://fbref.com/en/comps/9/2001-2002/schedule/2001-2002-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","2000-2001","2001","https://fbref.com/en/comps/9/2000-2001/2000-2001-Premier-League-Stats","https://fbref.com/en/comps/9/2000-2001/schedule/2000-2001-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1999-2000","2000","https://fbref.com/en/comps/9/1999-2000/1999-2000-Premier-League-Stats","https://fbref.com/en/comps/9/1999-2000/schedule/1999-2000-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1998-1999","1999","https://fbref.com/en/comps/9/1998-1999/1998-1999-Premier-League-Stats","https://fbref.com/en/comps/9/1998-1999/schedule/1998-1999-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1997-1998","1998","https://fbref.com/en/comps/9/1997-1998/1997-1998-Premier-League-Stats","https://fbref.com/en/comps/9/1997-1998/schedule/1997-1998-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1996-1997","1997","https://fbref.com/en/comps/9/1996-1997/1996-1997-Premier-League-Stats","https://fbref.com/en/comps/9/1996-1997/schedule/1996-1997-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1995-1996","1996","https://fbref.com/en/comps/9/1995-1996/1995-1996-Premier-League-Stats","https://fbref.com/en/comps/9/1995-1996/schedule/1995-1996-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1994-1995","1995","https://fbref.com/en/comps/9/1994-1995/1994-1995-Premier-League-Stats","https://fbref.com/en/comps/9/1994-1995/schedule/1994-1995-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1993-1994","1994","https://fbref.com/en/comps/9/1993-1994/1993-1994-Premier-League-Stats","https://fbref.com/en/comps/9/1993-1994/schedule/1993-1994-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1992-1993","1993","https://fbref.com/en/comps/9/1992-1993/1992-1993-Premier-League-Stats","https://fbref.com/en/comps/9/1992-1993/schedule/1992-1993-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1991-1992","1992","https://fbref.com/en/comps/9/1991-1992/1991-1992-Premier-League-Stats","https://fbref.com/en/comps/9/1991-1992/schedule/1991-1992-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1990-1991","1991","https://fbref.com/en/comps/9/1990-1991/1990-1991-Premier-League-Stats","https://fbref.com/en/comps/9/1990-1991/schedule/1990-1991-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1989-1990","1990","https://fbref.com/en/comps/9/1989-1990/1989-1990-Premier-League-Stats","https://fbref.com/en/comps/9/1989-1990/schedule/1989-1990-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1988-1989","1989","https://fbref.com/en/comps/9/1988-1989/1988-1989-Premier-League-Stats","https://fbref.com/en/comps/9/1988-1989/schedule/1988-1989-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1987-1988","1988","https://fbref.com/en/comps/9/1987-1988/1987-1988-Premier-League-Stats","https://fbref.com/en/comps/9/1987-1988/schedule/1987-1988-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1986-1987","1987","https://fbref.com/en/comps/9/1986-1987/1986-1987-Premier-League-Stats","https://fbref.com/en/comps/9/1986-1987/schedule/1986-1987-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1985-1986","1986","https://fbref.com/en/comps/9/1985-1986/1985-1986-Premier-League-Stats","https://fbref.com/en/comps/9/1985-1986/schedule/1985-1986-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1984-1985","1985","https://fbref.com/en/comps/9/1984-1985/1984-1985-Premier-League-Stats","https://fbref.com/en/comps/9/1984-1985/schedule/1984-1985-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1983-1984","1984","https://fbref.com/en/comps/9/1983-1984/1983-1984-Premier-League-Stats","https://fbref.com/en/comps/9/1983-1984/schedule/1983-1984-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1982-1983","1983","https://fbref.com/en/comps/9/1982-1983/1982-1983-Premier-League-Stats","https://fbref.com/en/comps/9/1982-1983/schedule/1982-1983-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1981-1982","1982","https://fbref.com/en/comps/9/1981-1982/1981-1982-Premier-League-Stats","https://fbref.com/en/comps/9/1981-1982/schedule/1981-1982-Premier-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 1st Tier","Premier League","ENG","M",NA,"1888-1889","2022-2023","1st","https://fbref.com/en/comps/9/history/Premier-League-Seasons","1980-1981","1981","https://fbref.com/en/comps/9/1980-1981/1980-1981-Premier-League-Stats","https://fbref.com/en/comps/9/1980-1981/schedule/1980-1981-Premier-League-Scores-and-Fixtures","TRUE","N"
