"player_name","player_dob","player_url","tm_surname","tm_yob"
"Sinan Gümüs",1994-01-15,"https://www.transfermarkt.com/sinan-gumus/profil/spieler/196524","Gümüs",1994
"Sinan Kurt",1996-07-23,"https://www.transfermarkt.com/sinan-kurt/profil/spieler/170530","Kurt",1996
"Siriki Sanogo",2001-12-13,"https://www.transfermarkt.com/siriki-sanogo/profil/spieler/539612","Sanogo",2001
"Sito",1996-11-18,"https://www.transfermarkt.com/sito/profil/spieler/320259","Sito",1996
"Sloan Privat",1989-07-24,"https://www.transfermarkt.com/sloan-privat/profil/spieler/66407","Privat",1989
"Slobodan Medojevic",1990-10-20,"https://www.transfermarkt.com/slobodan-medojevic/profil/spieler/48164","Medojevic",1990
"Sofian Kiyine",1997-10-02,"https://www.transfermarkt.com/sofian-kiyine/profil/spieler/393804","Kiyine",1997
"Sofiane Alakouch",1998-07-29,"https://www.transfermarkt.com/sofiane-alakouch/profil/spieler/434358","Alakouch",1998
"Sofiane Boufal",1993-09-17,"https://www.transfermarkt.com/sofiane-boufal/profil/spieler/232271","Boufal",1993
"Sofiane Diop",2000-06-09,"https://www.transfermarkt.com/sofiane-diop/profil/spieler/569389","Diop",2000
"Sofyan Amrabat",1996-08-21,"https://www.transfermarkt.com/sofyan-amrabat/profil/spieler/287579","Amrabat",1996
"Sokratis Papastathopoulos",1988-06-09,"https://www.transfermarkt.com/sokratis-papastathopoulos/profil/spieler/34322","Papastathopoulos",1988
"Sol Bamba",1985-01-13,"https://www.transfermarkt.com/sol-bamba/profil/spieler/28984","Bamba",1985
"Solly March",1994-07-20,"https://www.transfermarkt.com/solly-march/profil/spieler/209212","March",1994
"Soma Novothny",1994-06-16,"https://www.transfermarkt.com/soma-novothny/profil/spieler/148824","Novothny",1994
"Somália",1988-09-28,"https://www.transfermarkt.com/somalia/profil/spieler/148754","Somália",1988
"Son",1994-03-30,"https://www.transfermarkt.com/sontm/profil/spieler/349856","Son",1994
"Sören Ahlers",1997-09-09,"https://www.transfermarkt.com/soren-ahlers/profil/spieler/333074","Ahlers",1997
"Sory Doumbouya",1999-01-31,"https://www.transfermarkt.com/sory-doumbouya/profil/spieler/635772","Doumbouya",1999
"Sory Kaba",1995-07-28,"https://www.transfermarkt.com/sory-kaba/profil/spieler/355689","Kaba",1995
"Soualiho Meïté",1994-03-17,"https://www.transfermarkt.com/soualiho-meite/profil/spieler/164913","Meïté",1994
"Soudeysse Kari",2002-02-07,"https://www.transfermarkt.com/soudeysse-kari/profil/spieler/569365","Kari",2002
"Soufiane Chakla",1993-09-02,"https://www.transfermarkt.com/soufiane-chakla/profil/spieler/236956","Chakla",1993
"Soufyan Ahannach",1995-09-09,"https://www.transfermarkt.com/soufyan-ahannach/profil/spieler/262895","Ahannach",1995
"Souleyman Doumbia",1996-09-24,"https://www.transfermarkt.com/souleyman-doumbia/profil/spieler/296356","Doumbia",1996
"Souleymane Camara",1982-12-22,"https://www.transfermarkt.com/souleymane-camara/profil/spieler/5303","Camara",1982
"Soumaïla Coulibaly",2003-10-14,"https://www.transfermarkt.com/soumaila-coulibaly/profil/spieler/659513","Coulibaly",2003
"Stanislav Lobotka",1994-11-25,"https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735","Lobotka",1994
"Stanley Nsoki",1999-04-09,"https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","Nsoki",1999
"Stanley Segarel",1994-03-04,"https://www.transfermarkt.com/stanley-segarel/profil/spieler/283135","Segarel",1994
"Steeve Yago",1992-12-16,"https://www.transfermarkt.com/steeve-yago/profil/spieler/170903","Yago",1992
"Steeve-Mike Eyango",2001-02-20,"https://www.transfermarkt.com/steeve-mike-eyango/profil/spieler/702372","Eyango",2001
"Stef Peeters",1992-02-09,"https://www.transfermarkt.com/stef-peeters/profil/spieler/208542","Peeters",1992
"Stefan Bajic",2001-12-23,"https://www.transfermarkt.com/stefan-bajic/profil/spieler/465836","Bajic",2001
"Stefan Bell",1991-08-24,"https://www.transfermarkt.com/stefan-bell/profil/spieler/82350","Bell",1991
"Stefan de Vrij",1992-02-05,"https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","Vrij",1992
"Stefan Drljaca",1999-04-20,"https://www.transfermarkt.com/stefan-drljaca/profil/spieler/388067","Drljaca",1999
"Stefan Ilsanker",1989-05-18,"https://www.transfermarkt.com/stefan-ilsanker/profil/spieler/40074","Ilsanker",1989
"Stefan Johansen",1991-01-08,"https://www.transfermarkt.com/stefan-johansen/profil/spieler/62008","Johansen",1991
"Stefan Kießling",1984-01-25,"https://www.transfermarkt.com/stefan-kiessling/profil/spieler/6237","Kießling",1984
"Stefan Lainer",1992-08-27,"https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791","Lainer",1992
"Stefan Mitrovic",1990-05-22,"https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/143029","Mitrovic",1990
"Stefan Ortega",1992-11-06,"https://www.transfermarkt.com/stefan-ortega/profil/spieler/85941","Ortega",1992
"Stefan Posch",1997-05-14,"https://www.transfermarkt.com/stefan-posch/profil/spieler/223974","Posch",1997
"Stefan Radu",1986-10-22,"https://www.transfermarkt.com/stefan-radu/profil/spieler/44420","Radu",1986
"Stefan Savic",1991-01-08,"https://www.transfermarkt.com/stefan-savic/profil/spieler/107010","Savic",1991
"Stefan Simic",1995-01-20,"https://www.transfermarkt.com/stefan-simic/profil/spieler/198613","Simic",1995
"Stefan Strandberg",1990-07-25,"https://www.transfermarkt.com/stefan-strandberg/profil/spieler/50617","Strandberg",1990
"Stefano Beltrame",1993-02-08,"https://www.transfermarkt.com/stefano-beltrame/profil/spieler/167791","Beltrame",1993
"Stefano Ciavattini",1998-03-30,"https://www.transfermarkt.com/stefano-ciavattini/profil/spieler/265075","Ciavattini",1998
"Stefano Denswil",1993-05-07,"https://www.transfermarkt.com/stefano-denswil/profil/spieler/182923","Denswil",1993
"Stefano Ferraresi",2000-08-16,"https://www.transfermarkt.com/stefano-ferraresi/profil/spieler/423608","Ferraresi",2000
"Stefano Greco",1999-02-21,"https://www.transfermarkt.com/stefano-greco/profil/spieler/319177","Greco",1999
"Stefano Marchetti",1998-04-22,"https://www.transfermarkt.com/stefano-marchetti/profil/spieler/392586","Marchetti",1998
"Stefano Mazzini",1998-12-06,"https://www.transfermarkt.com/stefano-mazzini/profil/spieler/346528","Mazzini",1998
"Stefano Okaka",1989-08-09,"https://www.transfermarkt.com/stefano-okaka/profil/spieler/35249","Okaka",1989
"Stefano Padovan",1994-04-16,"https://www.transfermarkt.com/stefano-padovan/profil/spieler/30263","Padovan",1994
"Stefano Pellizzari",1997-01-03,"https://www.transfermarkt.com/stefano-pellizzari/profil/spieler/312745","Pellizzari",1997
"Stefano Piccinini",2002-12-31,"https://www.transfermarkt.com/stefano-piccinini/profil/spieler/602607","Piccinini",2002
"Stefano Russo",2000-06-29,"https://www.transfermarkt.com/stefano-russo/profil/spieler/343332","Russo",2000
"Stefano Sabelli",1993-01-13,"https://www.transfermarkt.com/stefano-sabelli/profil/spieler/167491","Sabelli",1993
"Stefano Scognamillo",1994-05-04,"https://www.transfermarkt.com/stefano-scognamillo/profil/spieler/142990","Scognamillo",1994
"Stefano Sensi",1995-08-05,"https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179","Sensi",1995
"Stefano Sorrentino",1979-03-28,"https://www.transfermarkt.com/stefano-sorrentino/profil/spieler/21891","Sorrentino",1979
"Stefano Sturaro",1993-03-09,"https://www.transfermarkt.com/stefano-sturaro/profil/spieler/167859","Sturaro",1993
"Stefano Turati",2001-09-05,"https://www.transfermarkt.com/stefano-turati/profil/spieler/543666","Turati",2001
"Stefanos Kapino",1994-03-18,"https://www.transfermarkt.com/stefanos-kapino/profil/spieler/68410","Kapino",1994
"Steffen Tigges",1998-07-31,"https://www.transfermarkt.com/steffen-tigges/profil/spieler/296879","Tigges",1998
"Stephan Ambrosius",1998-12-18,"https://www.transfermarkt.com/stephan-ambrosius/profil/spieler/327536","Ambrosius",1998
"Stephan El Shaarawy",1992-10-27,"https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529","Shaarawy",1992
"Stephan Lichtsteiner",1984-01-16,"https://www.transfermarkt.com/stephan-lichtsteiner/profil/spieler/2865","Lichtsteiner",1984
"Stéphane Bahoken",1992-05-28,"https://www.transfermarkt.com/stephane-bahoken/profil/spieler/170953","Bahoken",1992
"Stéphane Darbion",1984-03-22,"https://www.transfermarkt.com/stephane-darbion/profil/spieler/14951","Darbion",1984
"Stéphane Diarra",1998-12-09,"https://www.transfermarkt.com/stephane-diarra/profil/spieler/428954","Diarra",1998
"Stéphane Mbia",1986-05-20,"https://www.transfermarkt.com/stephane-mbia/profil/spieler/27470","Mbia",1986
"Stephane Omeonga",1996-03-27,"https://www.transfermarkt.com/stephane-omeonga/profil/spieler/342472","Omeonga",1996
"Stephane Paul Keller",2001-08-20,"https://www.transfermarkt.com/stephane-paul-keller/profil/spieler/718032","Keller",2001
"Stéphane Ruffier",1986-09-27,"https://www.transfermarkt.com/stephane-ruffier/profil/spieler/39910","Ruffier",1986
"Stéphane Sessègnon",1984-06-01,"https://www.transfermarkt.com/stephane-sessegnon/profil/spieler/37157","Sessègnon",1984
"Stéphane Zobo",2000-08-02,"https://www.transfermarkt.com/stephane-zobo/profil/spieler/690797","Zobo",2000
"Stephen Duke-McKenna",2000-08-17,"https://www.transfermarkt.com/stephen-duke-mckenna/profil/spieler/503731","Duke-McKenna",2000
"Stephen Henderson",1988-05-02,"https://www.transfermarkt.com/stephen-henderson/profil/spieler/52191","Henderson",1988
"Stephen Ireland",1986-08-22,"https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838","Ireland",1986
"Stephen Ward",1985-08-20,"https://www.transfermarkt.com/stephen-ward/profil/spieler/34691","Ward",1985
"Stephy Mavididi",1998-05-31,"https://www.transfermarkt.com/stephy-mavididi/profil/spieler/340328","Mavididi",1998
"Stevan Jovetic",1989-11-02,"https://www.transfermarkt.com/stevan-jovetic/profil/spieler/46104","Jovetic",1989
"Steve Cook",1991-04-19,"https://www.transfermarkt.com/steve-cook/profil/spieler/90836","Cook",1991
"Steve Mandanda",1985-03-28,"https://www.transfermarkt.com/steve-mandanda/profil/spieler/23951","Mandanda",1985
"Steve Mounié",1994-09-29,"https://www.transfermarkt.com/steve-mounie/profil/spieler/238639","Mounié",1994
"Steve Sidwell",1982-12-14,"https://www.transfermarkt.com/steve-sidwell/profil/spieler/13427","Sidwell",1982
"Steven Ako",1999-03-14,"https://www.transfermarkt.com/steven-ako/profil/spieler/540677","Ako",1999
"Steven Alzate",1998-09-08,"https://www.transfermarkt.com/steven-alzate/profil/spieler/476237","Alzate",1998
"Steven Bergwijn",1997-10-08,"https://www.transfermarkt.com/steven-bergwijn/profil/spieler/284165","Bergwijn",1997
"Steven Davis",1985-01-01,"https://www.transfermarkt.com/steven-davis/profil/spieler/28973","Davis",1985
"Steven Defour",1988-04-15,"https://www.transfermarkt.com/steven-defour/profil/spieler/33866","Defour",1988
"Steven Fortes",1992-04-17,"https://www.transfermarkt.com/steven-fortes/profil/spieler/276895","Fortes",1992
"Steven Moreira",1994-08-13,"https://www.transfermarkt.com/steven-moreira/profil/spieler/203517","Moreira",1994
"Steven Nzonzi",1988-12-15,"https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734","Nzonzi",1988
"Steven Sessegnon",2000-05-18,"https://www.transfermarkt.com/steven-sessegnon/profil/spieler/406558","Sessegnon",2000
"Steven Skrzybski",1992-11-18,"https://www.transfermarkt.com/steven-skrzybski/profil/spieler/93827","Skrzybski",1992
"Steven Zuber",1991-08-17,"https://www.transfermarkt.com/steven-zuber/profil/spieler/68033","Zuber",1991
"Stipe Perica",1995-07-07,"https://www.transfermarkt.com/stipe-perica/profil/spieler/245072","Perica",1995
"Stiven Mendoza",1992-06-27,"https://www.transfermarkt.com/stiven-mendoza/profil/spieler/131101","Mendoza",1992
"Stiven Plaza",1999-03-11,"https://www.transfermarkt.com/stiven-plaza/profil/spieler/591375","Plaza",1999
"Stole Dimitrievski",1993-12-25,"https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467","Dimitrievski",1993
"Stoppila Sunzu",1989-06-22,"https://www.transfermarkt.com/stoppila-sunzu/profil/spieler/82324","Sunzu",1989
"Strahinja Pavlovic",2001-05-24,"https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671","Pavlovic",2001
"Strahinja Tanasijevic",1997-06-12,"https://www.transfermarkt.com/strahinja-tanasijevic/profil/spieler/400001","Tanasijevic",1997
"Streli Mamba",1994-06-17,"https://www.transfermarkt.com/streli-mamba/profil/spieler/161060","Mamba",1994
"Stuart Armstrong",1992-03-30,"https://www.transfermarkt.com/stuart-armstrong/profil/spieler/130765","Armstrong",1992
"Stuart Dallas",1991-04-19,"https://www.transfermarkt.com/stuart-dallas/profil/spieler/158764","Dallas",1991
"Stuart Findlay",1995-09-14,"https://www.transfermarkt.com/stuart-findlay/profil/spieler/165334","Findlay",1995
"Stuart O'Keefe",1991-03-04,"https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626","O'Keefe",1991
"Stuart Taylor",1980-11-28,"https://www.transfermarkt.com/stuart-taylor/profil/spieler/3190","Taylor",1980
"Suat Serdar",1997-04-11,"https://www.transfermarkt.com/suat-serdar/profil/spieler/261905","Serdar",1997
"Suf Podgoreanu",2002-01-20,"https://www.transfermarkt.com/suf-podgoreanu/profil/spieler/540827","Podgoreanu",2002
"Sulaiman Oyewale",2000-11-10,"https://www.transfermarkt.com/sulaiman-oyewale/profil/spieler/474811","Oyewale",2000
"Suleiman Abdullahi",1996-12-10,"https://www.transfermarkt.com/suleiman-abdullahi/profil/spieler/356118","Abdullahi",1996
"Sullay Kaikai",1995-08-26,"https://www.transfermarkt.com/sullay-kaikai/profil/spieler/244130","Kaikai",1995
"Sulley Muntari",1984-08-27,"https://www.transfermarkt.com/sulley-muntari/profil/spieler/17129","Muntari",1984
"Sung-yueng Ki",1989-01-24,"https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796","Ki",1989
"Suso",1993-11-19,"https://www.transfermarkt.com/suso/profil/spieler/111961","Suso",1993
"Svante Ingelsson",1998-06-14,"https://www.transfermarkt.com/svante-ingelsson/profil/spieler/321079","Ingelsson",1998
"Sven Bender",1989-04-27,"https://www.transfermarkt.com/sven-bender/profil/spieler/29993","Bender",1989
"Sven Botman",2000-01-12,"https://www.transfermarkt.com/sven-botman/profil/spieler/361093","Botman",2000
"Sven Michel",1990-07-15,"https://www.transfermarkt.com/sven-michel/profil/spieler/186988","Michel",1990
"Sven Müller",1996-02-16,"https://www.transfermarkt.com/sven-muller/profil/spieler/168797","Müller",1996
"Sven Schipplock",1988-11-08,"https://www.transfermarkt.com/sven-schipplock/profil/spieler/52530","Schipplock",1988
"Sven Ulreich",1988-08-03,"https://www.transfermarkt.com/sven-ulreich/profil/spieler/40680","Ulreich",1988
"Sydney van Hooijdonk",2000-02-06,"https://www.transfermarkt.com/sydney-van-hooijdonk/profil/spieler/439292","Hooijdonk",2000
"Sylvain Deslandes",1997-04-25,"https://www.transfermarkt.com/sylvain-deslandes/profil/spieler/272621","Deslandes",1997
"Sylvain Marveaux",1986-04-15,"https://www.transfermarkt.com/sylvain-marveaux/profil/spieler/39909","Marveaux",1986
"Sylvester Jasper",2001-09-13,"https://www.transfermarkt.com/sylvester-jasper/profil/spieler/502074","Jasper",2001
"Szymon Czyz",2001-07-08,"https://www.transfermarkt.com/szymon-czyz/profil/spieler/407094","Czyz",2001
"Szymon Zurkowski",1997-09-25,"https://www.transfermarkt.com/szymon-zurkowski/profil/spieler/387234","Zurkowski",1997
"Tachi",1997-09-10,"https://www.transfermarkt.com/tachi/profil/spieler/354697","Tachi",1997
"Tahith Chong",1999-12-04,"https://www.transfermarkt.com/tahith-chong/profil/spieler/344830","Chong",1999
"Taichi Hara",1999-05-05,"https://www.transfermarkt.com/taichi-hara/profil/spieler/495752","Hara",1999
"Taiwo Awoniyi",1997-08-12,"https://www.transfermarkt.com/taiwo-awoniyi/profil/spieler/295313","Awoniyi",1997
"Takashi Inui",1988-06-02,"https://www.transfermarkt.com/takashi-inui/profil/spieler/98249","Inui",1988
"Takashi Usami",1992-05-06,"https://www.transfermarkt.com/takashi-usami/profil/spieler/111881","Usami",1992
"Takefusa Kubo",2001-06-04,"https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398","Kubo",2001
"Takehiro Tomiyasu",1998-11-05,"https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560","Tomiyasu",1998
"Takuma Asano",1994-11-10,"https://www.transfermarkt.com/takuma-asano/profil/spieler/245744","Asano",1994
"Takumi Minamino",1995-01-16,"https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793","Minamino",1995
"Taleb Tawatha",1992-06-21,"https://www.transfermarkt.com/taleb-tawatha/profil/spieler/60761","Tawatha",1992
"Tammy Abraham",1997-10-02,"https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726","Abraham",1997
"Tana",1990-09-20,"https://www.transfermarkt.com/tana/profil/spieler/223068","Tana",1990
"Tanguy Coulibaly",2001-02-18,"https://www.transfermarkt.com/tanguy-coulibaly/profil/spieler/618425","Coulibaly",2001
"Tanguy Ndombélé",1996-12-28,"https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936","Ndombélé",1996
"Tanguy Nianzou",2002-06-07,"https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","Nianzou",2002
"Tanner Tessmann",2001-09-24,"https://www.transfermarkt.com/tanner-tessmann/profil/spieler/670096","Tessmann",2001
"Tareiq Holmes-Dennis",1995-10-31,"https://www.transfermarkt.com/tareiq-holmes-dennis/profil/spieler/261739","Holmes-Dennis",1995
"Tariq Lamptey",2000-09-30,"https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148","Lamptey",2000
"Tariqe Fosu",1995-11-05,"https://www.transfermarkt.com/tariqe-fosu/profil/spieler/249873","Fosu",1995
"Tarsis Bonga",1997-01-10,"https://www.transfermarkt.com/tarsis-bonga/profil/spieler/283140","Bonga",1997
"Tashan Oakley-Boothe",2000-02-14,"https://www.transfermarkt.com/tashan-oakley-boothe/profil/spieler/406637","Oakley-Boothe",2000
"Tatsuya Ito",1997-06-26,"https://www.transfermarkt.com/tatsuya-ito/profil/spieler/381248","Ito",1997
"Tawanda Maswanhise",2002-11-20,"https://www.transfermarkt.com/tawanda-maswanhise/profil/spieler/670987","Maswanhise",2002
"Taylan Duman",1997-07-30,"https://www.transfermarkt.com/taylan-duman/profil/spieler/314214","Duman",1997
"Taylor Gardner-Hickman",2001-12-30,"https://www.transfermarkt.com/taylor-gardner-hickman/profil/spieler/546944","Gardner-Hickman",2001
"Taylor Harwood-Bellis",2002-01-30,"https://www.transfermarkt.com/taylor-harwood-bellis/profil/spieler/503977","Harwood-Bellis",2002
"Taylor Perry",2001-07-15,"https://www.transfermarkt.com/taylor-perry/profil/spieler/502073","Perry",2001
"Taylor Richards",2000-12-04,"https://www.transfermarkt.com/taylor-richards/profil/spieler/484551","Richards",2000
"Taylor-Jay Hart",2003-12-18,"https://www.transfermarkt.com/taylor-jay-hart/profil/spieler/814522","Hart",2003
"Teddy Bartouche",1997-06-05,"https://www.transfermarkt.com/teddy-bartouche/profil/spieler/629587","Bartouche",1997
"Teddy Boulhendi",2001-04-09,"https://www.transfermarkt.com/teddy-boulhendi/profil/spieler/789419","Boulhendi",2001
"Teddy Jenks",2002-03-12,"https://www.transfermarkt.com/teddy-jenks/profil/spieler/530915","Jenks",2002
"Teddy Okou",1998-05-15,"https://www.transfermarkt.com/teddy-okou/profil/spieler/503327","Okou",1998
"Teden Mengi",2002-04-30,"https://www.transfermarkt.com/teden-mengi/profil/spieler/548470","Mengi",2002
"Teemu Pukki",1990-03-29,"https://www.transfermarkt.com/teemu-pukki/profil/spieler/46972","Pukki",1990
"Téji Savanier",1991-12-22,"https://www.transfermarkt.com/teji-savanier/profil/spieler/127156","Savanier",1991
"Terem Moffi",1999-05-25,"https://www.transfermarkt.com/terem-moffi/profil/spieler/538874","Moffi",1999
"Terence Kongolo",1994-02-14,"https://www.transfermarkt.com/terence-kongolo/profil/spieler/152651","Kongolo",1994
"Terry Taylor",2001-06-29,"https://www.transfermarkt.com/terry-taylor/profil/spieler/463758","Taylor",2001
"Tete Morente",1996-12-04,"https://www.transfermarkt.com/tete-morente/profil/spieler/339816","Morente",1996
"Thadée Kaleba",1999-04-20,"https://www.transfermarkt.com/thadee-kaleba/profil/spieler/472271","Kaleba",1999
"Thanawat Suengchitthawon",2000-01-08,"https://www.transfermarkt.com/thanawat-suengchitthawon/profil/spieler/427691","Suengchitthawon",2000
"Thanos Petsos",1991-06-05,"https://www.transfermarkt.com/thanos-petsos/profil/spieler/82110","Petsos",1991
"Théo Barbet",2001-03-06,"https://www.transfermarkt.com/theo-barbet/profil/spieler/484987","Barbet",2001
"Theo Corbeanu",2002-05-17,"https://www.transfermarkt.com/theo-corbeanu/profil/spieler/568535","Corbeanu",2002
"Théo Godard",2001-05-21,"https://www.transfermarkt.com/theo-godard/profil/spieler/641294","Godard",2001
"Théo Guivarch",1995-11-17,"https://www.transfermarkt.com/theo-guivarch/profil/spieler/358505","Guivarch",1995
"Theo Hernández",1997-10-06,"https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808","Hernández",1997
"Théo Pellenard",1994-03-04,"https://www.transfermarkt.com/theo-pellenard/profil/spieler/238716","Pellenard",1994
"Théo Pionnier-Bertrand",2002-01-21,"https://www.transfermarkt.com/theo-pionnier-bertrand/profil/spieler/811431","Pionnier-Bertrand",2002
"Théo Sainte-Luce",1998-10-20,"https://www.transfermarkt.com/theo-sainte-luce/profil/spieler/537127","Sainte-Luce",1998
"Théo Valls",1995-12-18,"https://www.transfermarkt.com/theo-valls/profil/spieler/341396","Valls",1995
"Théo Vermot",1997-01-27,"https://www.transfermarkt.com/theo-vermot/profil/spieler/620912","Vermot",1997
"Theo Walcott",1989-03-16,"https://www.transfermarkt.com/theo-walcott/profil/spieler/33713","Walcott",1989
"Theodor Gebre Selassie",1986-12-24,"https://www.transfermarkt.com/theodor-gebre-selassie/profil/spieler/60632","Selassie",1986
"Théodore Efouba Ayissi",1997-05-05,"https://www.transfermarkt.com/theodore-efouba-ayissi/profil/spieler/509235","Ayissi",1997
"Thiago",1991-04-11,"https://www.transfermarkt.com/thiago/profil/spieler/60444","Thiago",1991
"Thiago Cionek",1986-04-21,"https://www.transfermarkt.com/thiago-cionek/profil/spieler/79510","Cionek",1986
"Thiago Maia",1997-03-23,"https://www.transfermarkt.com/thiago-maia/profil/spieler/294873","Maia",1997
"Thiago Mendes",1992-03-15,"https://www.transfermarkt.com/thiago-mendes/profil/spieler/135617","Mendes",1992
"Thiago Motta",1982-08-28,"https://www.transfermarkt.com/thiago-motta/profil/spieler/7602","Motta",1982
"Thiago Silva",1984-09-22,"https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","Silva",1984
"Thibaud Verlinden",1999-07-09,"https://www.transfermarkt.com/thibaud-verlinden/profil/spieler/338673","Verlinden",1999
"Thibault De Smet",1998-06-05,"https://www.transfermarkt.com/thibault-de-smet/profil/spieler/340177","Smet",1998
"Thibault Giresse",1981-05-25,"https://www.transfermarkt.com/thibault-giresse/profil/spieler/6986","Giresse",1981
"Thibault Tamas",2001-02-20,"https://www.transfermarkt.com/thibault-tamas/profil/spieler/569374","Tamas",2001
"Thibaut Courtois",1992-05-11,"https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390","Courtois",1992
"Thibaut Vargas",2000-05-22,"https://www.transfermarkt.com/thibaut-vargas/profil/spieler/627463","Vargas",2000
"Thierry Ambrose",1997-03-28,"https://www.transfermarkt.com/thierry-ambrose/profil/spieler/265763","Ambrose",1997
"Thierry Correia",1999-03-09,"https://www.transfermarkt.com/thierry-correia/profil/spieler/367466","Correia",1999
"Thierry Small",2004-08-01,"https://www.transfermarkt.com/thierry-small/profil/spieler/746554","Small",2004
"Thilo Kehrer",1996-09-21,"https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","Kehrer",1996
"Thom Haye",1995-02-09,"https://www.transfermarkt.com/thom-haye/profil/spieler/178219","Haye",1995
"Thomas Basila",1999-04-30,"https://www.transfermarkt.com/thomas-basila/profil/spieler/344592","Basila",1999
"Thomas Battistella",2001-07-29,"https://www.transfermarkt.com/thomas-battistella/profil/spieler/473871","Battistella",2001
"Thomas Bolis",1998-08-02,"https://www.transfermarkt.com/thomas-bolis/profil/spieler/389578","Bolis",1998
"Thomas Callens",1998-09-06,"https://www.transfermarkt.com/thomas-callens/profil/spieler/593315","Callens",1998
"Thomas Candeloro",2000-05-29,"https://www.transfermarkt.com/thomas-candeloro/profil/spieler/524610","Candeloro",2000
"Thomas Carrique",1999-02-26,"https://www.transfermarkt.com/thomas-carrique/profil/spieler/540676","Carrique",1999
"Thomas Coulange",2001-05-01,"https://www.transfermarkt.com/thomas-coulange/profil/spieler/528262","Coulange",2001
"Thomas Delaine",1992-03-24,"https://www.transfermarkt.com/thomas-delaine/profil/spieler/170961","Delaine",1992
"Thomas Delaney",1991-09-03,"https://www.transfermarkt.com/thomas-delaney/profil/spieler/91849","Delaney",1991
"Thomas Didillon",1995-11-28,"https://www.transfermarkt.com/thomas-didillon/profil/spieler/182891","Didillon",1995
"Thomas Fantoni",2001-04-10,"https://www.transfermarkt.com/thomas-fantoni/profil/spieler/515621","Fantoni",2001
"Thomas Foket",1994-09-25,"https://www.transfermarkt.com/thomas-foket/profil/spieler/215114","Foket",1994
"Thomas Fontaine",1991-05-08,"https://www.transfermarkt.com/thomas-fontaine/profil/spieler/80036","Fontaine",1991
"Thomas Heurtaux",1988-07-03,"https://www.transfermarkt.com/thomas-heurtaux/profil/spieler/109598","Heurtaux",1988
"Thomas Kessler",1986-01-20,"https://www.transfermarkt.com/thomas-kessler/profil/spieler/5072","Kessler",1986
"Thomas Kraft",1988-07-22,"https://www.transfermarkt.com/thomas-kraft/profil/spieler/39732","Kraft",1988
"Thomas Lemar",1995-11-12,"https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562","Lemar",1995
"Thomas Mangani",1987-04-29,"https://www.transfermarkt.com/thomas-mangani/profil/spieler/18934","Mangani",1987
"Thomas Meunier",1991-09-12,"https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","Meunier",1991
"Thomas Monconduit",1991-02-10,"https://www.transfermarkt.com/thomas-monconduit/profil/spieler/127182","Monconduit",1991
"Thomas Müller",1989-09-13,"https://www.transfermarkt.com/thomas-muller/profil/spieler/58358","Müller",1989
"Thomas Ouwejan",1996-09-30,"https://www.transfermarkt.com/thomas-ouwejan/profil/spieler/241477","Ouwejan",1996
"Thomas Partey",1993-06-13,"https://www.transfermarkt.com/thomas-partey/profil/spieler/230784","Partey",1993
"Thomas Pledl",1994-05-23,"https://www.transfermarkt.com/thomas-pledl/profil/spieler/131561","Pledl",1994
"Thomas Rodríguez",1996-04-05,"https://www.transfermarkt.com/thomas-rodriguez/profil/spieler/402581","Rodríguez",1996
"Thomas Schirò",2000-04-25,"https://www.transfermarkt.com/thomas-schiro/profil/spieler/357997","Schirò",2000
"Thomas Strakosha",1995-03-19,"https://www.transfermarkt.com/thomas-strakosha/profil/spieler/222209","Strakosha",1995
"Thomas Touré",1993-12-27,"https://www.transfermarkt.com/thomas-toure/profil/spieler/187392","Touré",1993
"Thomas Vermaelen",1985-11-14,"https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904","Vermaelen",1985
"Thore Jacobsen",1997-04-19,"https://www.transfermarkt.com/thore-jacobsen/profil/spieler/236986","Jacobsen",1997
