"Player","Born","Url","player_dob","player_url","player_position"
"Bobby Edwards","1995","https://fbref.com/en/players/aef9f720/Bobby-Edwards",1995-08-11,"https://www.transfermarkt.com/bobby-edwards/profil/spieler/713500","Goalkeeper"
"Bobby Shuttleworth","1987","https://fbref.com/en/players/4598ac94/Bobby-Shuttleworth",1987-05-13,"https://www.transfermarkt.com/bobby-shuttleworth/profil/spieler/115887","Goalkeeper"
"Bongokuhle Hlongwane","2000","https://fbref.com/en/players/de9952b5/Bongokuhle-Hlongwane",2000-06-20,"https://www.transfermarkt.com/bongokuhle-hlongwane/profil/spieler/669202","Centre-Forward"
"Boniek García","1984","https://fbref.com/en/players/889ce425/Boniek-Garcia",1984-09-04,"https://www.transfermarkt.com/boniek-garcia/profil/spieler/62241","Central Midfield"
"Botond Baráth","1992","https://fbref.com/en/players/40011a79/Botond-Barath",1992-04-21,"https://www.transfermarkt.com/botond-barath/profil/spieler/117280","Centre-Back"
"Brad Guzan","1984","https://fbref.com/en/players/d899e3bf/Brad-Guzan",1984-09-09,"https://www.transfermarkt.com/brad-guzan/profil/spieler/39471","Goalkeeper"
"Brad Knighton","1985","https://fbref.com/en/players/9903a3cb/Brad-Knighton",1985-02-06,"https://www.transfermarkt.com/brad-knighton/profil/spieler/59470","Goalkeeper"
"Brad Stuver","1991","https://fbref.com/en/players/6a1940d5/Brad-Stuver",1991-04-16,"https://www.transfermarkt.com/brad-stuver/profil/spieler/300600","Goalkeeper"
"Bradley Wright-Phillips","1985","https://fbref.com/en/players/9bb42ab8/Bradley-Wright-Phillips",1985-03-12,"https://www.transfermarkt.com/bradley-wright-phillips/profil/spieler/28813","Centre-Forward"
"Brady Scott","1999","https://fbref.com/en/players/b4e04d9e/Brady-Scott",1999-06-30,"https://www.transfermarkt.com/brady-scott/profil/spieler/370844","Goalkeeper"
"Braian Galván","2000","https://fbref.com/en/players/bbfbd4d3/Braian-Galvan",2000-10-06,"https://www.transfermarkt.com/braian-galvan/profil/spieler/533566","Right Winger"
"Brandan Craig","2004","https://fbref.com/en/players/4d0f7cb3/Brandan-Craig",2004-04-07,"https://www.transfermarkt.com/brandan-craig/profil/spieler/745451","Centre-Back"
"Brandon Bye","1995","https://fbref.com/en/players/9fcd12af/Brandon-Bye",1995-11-29,"https://www.transfermarkt.com/brandon-bye/profil/spieler/562389","Right-Back"
"Brandon Hackenberg","1997","https://fbref.com/en/players/dd33f29a/Brandon-Hackenberg",1997-07-02,"https://www.transfermarkt.com/brandon-hackenberg/profil/spieler/846897","Centre-Back"
"Brandon Servania","1999","https://fbref.com/en/players/4d825a2d/Brandon-Servania",1999-03-12,"https://www.transfermarkt.com/brandon-servania/profil/spieler/455979","Central Midfield"
"Brandon Vazquez","1998","https://fbref.com/en/players/c570cf22/Brandon-Vazquez",1998-10-14,"https://www.transfermarkt.com/brandon-vazquez/profil/spieler/389255","Centre-Forward"
"Brandt Bronico","1995","https://fbref.com/en/players/bd4460b1/Brandt-Bronico",1995-06-20,"https://www.transfermarkt.com/brandt-bronico/profil/spieler/271183","Central Midfield"
"Brek Shea","1990","https://fbref.com/en/players/adb6ae24/Brek-Shea",1990-02-28,"https://www.transfermarkt.com/brek-shea/profil/spieler/71107","Left Midfield"
"Brendan Hines-Ike","1994","https://fbref.com/en/players/b807c1dc/Brendan-Hines-Ike",1994-11-30,"https://www.transfermarkt.com/brendan-hines-ike/profil/spieler/411302","Centre-Back"
"Brendan McDonough","1996","https://fbref.com/en/players/4c8180ec/Brendan-McDonough",1996-12-27,"https://www.transfermarkt.com/brendan-mcdonough/profil/spieler/638387","Centre-Back"
"Brendan Moore","1992","https://fbref.com/en/players/1af7b365/Brendan-Moore",1992-04-16,"https://www.transfermarkt.com/brendan-moore/profil/spieler/325389","Goalkeeper"
"Brent Kallman","1990","https://fbref.com/en/players/2b24702b/Brent-Kallman",1990-10-04,"https://www.transfermarkt.com/brent-kallman/profil/spieler/226643","Centre-Back"
"Brett Levis","1993","https://fbref.com/en/players/b338a233/Brett-Levis",1993-03-29,"https://www.transfermarkt.com/brett-levis/profil/spieler/360248","Defence"
"Brian Gutiérrez","2003","https://fbref.com/en/players/d88f31db/Brian-Gutierrez",2003-06-17,"https://www.transfermarkt.com/brian-gutierrez/profil/spieler/724443","Left Midfield"
"Brian Rowe","1988","https://fbref.com/en/players/fff21763/Brian-Rowe",1988-11-16,"https://www.transfermarkt.com/brian-rowe/profil/spieler/213545","Goalkeeper"
"Brian White","1996","https://fbref.com/en/players/54c948de/Brian-White",1996-02-03,"https://www.transfermarkt.com/brian-white/profil/spieler/562555","Centre-Forward"
