"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"MLS","Americas","United States",2021,"Austin FC","Owen Wolff","Right Midfield",2004-12-30,"United States",50000,"https://www.transfermarkt.com/owen-wolff/profil/spieler/797414","Wolff","2004"
"MLS","Americas","United States",2021,"Sporting Kansas City","Ozzie Cisneros","Attacking Midfield",2004-03-13,"United States",2e+05,"https://www.transfermarkt.com/ozzie-cisneros/profil/spieler/745462","Cisneros","2004"
"MLS","Americas","United States",2018,"FC Dallas","Pablo Aránguiz","Attacking Midfield",1997-03-17,"Chile",750000,"https://www.transfermarkt.com/pablo-aranguiz/profil/spieler/369850","Aránguiz","1997"
"MLS","Americas","United States",2021,"Portland Timbers","Pablo Bonilla","Right-Back",1999-12-02,"Venezuela",1e+06,"https://www.transfermarkt.com/pablo-bonilla/profil/spieler/486174","Bonilla","1999"
"MLS","Americas","United States",2019,"Toronto FC","Pablo Piatti","Left Winger",1989-03-31,"Argentina",2400000,"https://www.transfermarkt.com/pablo-piatti/profil/spieler/56067","Piatti","1989"
"MLS","Americas","United States",2021,"Real Salt Lake City","Pablo Ruiz","Central Midfield",1998-12-20,"Argentina",1500000,"https://www.transfermarkt.com/pablo-ruiz/profil/spieler/401580","Ruiz","1998"
"MLS","Americas","United States",2021,"Charlotte FC","Pablo Sisniega","Goalkeeper",1995-07-07,"Mexico",8e+05,"https://www.transfermarkt.com/pablo-sisniega/profil/spieler/351477","Sisniega","1995"
"MLS","Americas","United States",2020,"Sporting Kansas City","Parker Siegfried","Goalkeeper",1997-02-17,"United States",50000,"https://www.transfermarkt.com/parker-siegfried/profil/spieler/772886","Siegfried","1997"
"MLS","Americas","United States",2020,"Vancouver Whitecaps FC","Patrick Metcalfe","Central Midfield",1998-11-11,"Canada",150000,"https://www.transfermarkt.com/patrick-metcalfe/profil/spieler/501710","Metcalfe","1998"
"MLS","Americas","United States",2020,"Toronto FC","Patrick Mullins","Centre-Forward",1992-02-05,"United States",350000,"https://www.transfermarkt.com/patrick-mullins/profil/spieler/251421","Mullins","1992"
"MLS","Americas","United States",2018,"Atlanta United FC","Patrick Okonkwo","Centre-Forward",1998-04-23,"Nigeria",150000,"https://www.transfermarkt.com/patrick-okonkwo/profil/spieler/485378","Okonkwo","1998"
"MLS","Americas","United States",2019,"Inter Miami CF","Patrick Seagrist","Left-Back",1998-02-21,"United States",50000,"https://www.transfermarkt.com/patrick-seagrist/profil/spieler/735116","Seagrist","1998"
"MLS","Americas","United States",2020,"Minnesota United FC","Patrick Weah","Right Winger",2003-12-05,"Liberia",50000,"https://www.transfermarkt.com/patrick-weah/profil/spieler/749067","Weah","2003"
"MLS","Americas","United States",2021,"New York Red Bulls","Patryk Klimala","Centre-Forward",1998-08-05,"Poland",3500000,"https://www.transfermarkt.com/patryk-klimala/profil/spieler/387153","Klimala","1998"
"MLS","Americas","United States",2021,"FC Dallas","Paul Arriola","Right Winger",1995-02-05,"United States",3e+06,"https://www.transfermarkt.com/paul-arriola/profil/spieler/189876","Arriola","1995"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Paul Marie","Right-Back",1995-03-24,"France",5e+05,"https://www.transfermarkt.com/paul-marie/profil/spieler/182907","Marie","1995"
"MLS","Americas","United States",2021,"Toronto FC","Paul Rothrock","Centre-Forward",1999-01-09,"United States",1e+05,"https://www.transfermarkt.com/paul-rothrock/profil/spieler/503092","Rothrock","1999"
"MLS","Americas","United States",2021,"Philadelphia Union","Paxten Aaronson","Attacking Midfield",2003-08-26,"United States",3e+06,"https://www.transfermarkt.com/paxten-aaronson/profil/spieler/795738","Aaronson","2003"
"MLS","Americas","United States",2021,"FC Dallas","Paxton Pomykal","Attacking Midfield",1999-12-17,"United States",3e+06,"https://www.transfermarkt.com/paxton-pomykal/profil/spieler/455978","Pomykal","1999"
"MLS","Americas","United States",2018,"Vancouver Whitecaps FC","PC","Left-Back",1994-03-10,"Brazil",3e+05,"https://www.transfermarkt.com/pctm/profil/spieler/292221","PC","1994"
"MLS","Americas","United States",2021,"Orlando City SC","Pedro Gallese","Goalkeeper",1990-02-23,"Peru",3e+06,"https://www.transfermarkt.com/pedro-gallese/profil/spieler/95172","Gallese","1990"
"MLS","Americas","United States",2021,"Columbus Crew","Pedro Santos","Right Winger",1988-04-22,"Portugal",1e+06,"https://www.transfermarkt.com/pedro-santos/profil/spieler/131163","Santos","1988"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Pedro Vite","Central Midfield",2002-03-09,"Ecuador",2e+06,"https://www.transfermarkt.com/pedro-vite/profil/spieler/659806","Vite","2002"
"MLS","Americas","United States",2020,"Columbus Crew","Perry Kitchen","Defensive Midfield",1992-02-29,"United States",8e+05,"https://www.transfermarkt.com/perry-kitchen/profil/spieler/131183","Kitchen","1992"
"MLS","Americas","United States",2018,"Los Angeles FC","Peter-Lee Vassell","Attacking Midfield",1998-02-03,"Jamaica",175000,"https://www.transfermarkt.com/peter-lee-vassell/profil/spieler/573222","Vassell","1998"
"MLS","Americas","United States",2020,"FC Dallas","Phelipe","Goalkeeper",1999-02-08,"Brazil",5e+05,"https://www.transfermarkt.com/phelipe/profil/spieler/608218","Phelipe","1999"
"MLS","Americas","United States",2019,"Los Angeles FC","Philip Ejimadu","Goalkeeper",1999-08-31,"United States",125000,"https://www.transfermarkt.com/philip-ejimadu/profil/spieler/575370","Ejimadu","1999"
"MLS","Americas","United States",2021,"Colorado Rapids","Philip Mayaka","Central Midfield",2000-11-20,"Kenya",2e+05,"https://www.transfermarkt.com/philip-mayaka/profil/spieler/856527","Mayaka","2000"
"MLS","Americas","United States",2021,"Columbus Crew","Philip Quinton","Centre-Back",1999-11-16,"United States",NA,"https://www.transfermarkt.com/philip-quinton/profil/spieler/637733","Quinton","1999"
"MLS","Americas","United States",2019,"Atlanta United FC","Phillip Goodrum","Centre-Forward",1997-06-20,"United States",NA,"https://www.transfermarkt.com/phillip-goodrum/profil/spieler/636995","Goodrum","1997"
"MLS","Americas","United States",2021,"Real Salt Lake City","Pierre Reedy","Midfield",1998-01-11,"United States",NA,"https://www.transfermarkt.com/pierre-reedy/profil/spieler/989586","Reedy","1998"
"MLS","Americas","United States",2019,"Atlanta United FC","Pity Martínez","Attacking Midfield",1993-06-13,"Argentina",1.2e+07,"https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","Martínez","1993"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Preston Judd","Centre-Forward",1999-05-28,"United States",2e+05,"https://www.transfermarkt.com/preston-judd/profil/spieler/855145","Judd","1999"
"MLS","Americas","United States",2020,"Chicago Fire FC","Przemyslaw Frankowski","Right Midfield",1995-04-12,"Poland",2e+06,"https://www.transfermarkt.com/przemyslaw-frankowski/profil/spieler/239743","Frankowski","1995"
"MLS","Americas","United States",2020,"FC Cincinnati","Przemyslaw Tyton","Goalkeeper",1987-01-04,"Poland",5e+05,"https://www.transfermarkt.com/przemyslaw-tyton/profil/spieler/33210","Tyton","1987"
"MLS","Americas","United States",2021,"Toronto FC","Quentin Westberg","Goalkeeper",1986-04-25,"United States",2e+05,"https://www.transfermarkt.com/quentin-westberg/profil/spieler/33934","Westberg","1986"
"MLS","Americas","United States",2018,"D.C. United","Quincy Amarikwa","Centre-Forward",1987-10-29,"United States",5e+05,"https://www.transfermarkt.com/quincy-amarikwa/profil/spieler/105973","Amarikwa","1987"
"MLS","Americas","United States",2021,"Charlotte FC","Quinn McNeill","Central Midfield",1998-08-30,"United States",125000,"https://www.transfermarkt.com/quinn-mcneill/profil/spieler/1002272","McNeill","1998"
"MLS","Americas","United States",2021,"Philadelphia Union","Quinn Sullivan","Attacking Midfield",2004-03-27,"United States",8e+05,"https://www.transfermarkt.com/quinn-sullivan/profil/spieler/795232","Sullivan","2004"
"MLS","Americas","United States",2018,"Philadelphia Union","R. J. Allen","Right-Back",1990-04-17,"United States",5e+05,"https://www.transfermarkt.com/r-j-allen/profil/spieler/257020","Allen","1990"
"MLS","Americas","United States",2021,"Chicago Fire FC","Rafael Czichos","Centre-Back",1990-05-14,"Germany",1e+06,"https://www.transfermarkt.com/rafael-czichos/profil/spieler/84150","Czichos","1990"
"MLS","Americas","United States",2021,"D.C. United","Rafael Romo","Goalkeeper",1990-02-25,"Venezuela",450000,"https://www.transfermarkt.com/rafael-romo/profil/spieler/101031","Romo","1990"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Raheem Edwards","Left-Back",1995-07-17,"Canada",450000,"https://www.transfermarkt.com/raheem-edwards/profil/spieler/367429","Edwards","1995"
"MLS","Americas","United States",2021,"Toronto FC","Ralph Priso-Mbongue","Defensive Midfield",2002-08-02,"Canada",1e+06,"https://www.transfermarkt.com/ralph-priso-mbongue/profil/spieler/657271","Priso-Mbongue","2002"
"MLS","Americas","United States",2020,"Minnesota United FC","Ramón Ábila","Centre-Forward",1989-10-14,"Argentina",4e+06,"https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","Ábila","1989"
"MLS","Americas","United States",2021,"Nashville SC","Randall Leal","Left Winger",1997-01-14,"Costa Rica",4e+06,"https://www.transfermarkt.com/randall-leal/profil/spieler/297786","Leal","1997"
"MLS","Americas","United States",2018,"Orlando City SC","Randy Mendoza","Left-Back",1996-03-21,"United States",NA,"https://www.transfermarkt.com/randy-mendoza/profil/spieler/371421","Mendoza","1996"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Ranko Veselinovic","Centre-Back",1999-03-24,"Serbia",1e+06,"https://www.transfermarkt.com/ranko-veselinovic/profil/spieler/336381","Veselinovic","1999"
"MLS","Americas","United States",2019,"FC Cincinnati","Rashawn Dally","Centre-Forward",1997-01-14,"Jamaica",3e+05,"https://www.transfermarkt.com/rashawn-dally/profil/spieler/652007","Dally","1997"
"MLS","Americas","United States",2018,"Minnesota United FC","Rasmus Schüller","Defensive Midfield",1991-06-18,"Finland",6e+05,"https://www.transfermarkt.com/rasmus-schuller/profil/spieler/72266","Schüller","1991"
"MLS","Americas","United States",2020,"Orlando City SC","Raul Aguilera","Defensive Midfield",1999-08-02,"United States",75000,"https://www.transfermarkt.com/raul-aguilera/profil/spieler/368904","Aguilera","1999"
"MLS","Americas","United States",2021,"Atlanta United FC","Raúl Gudiño","Goalkeeper",1996-04-22,"Mexico",1500000,"https://www.transfermarkt.com/raul-gudino/profil/spieler/295400","Gudiño","1996"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Raúl Ruidíaz","Centre-Forward",1990-07-25,"Peru",8e+06,"https://www.transfermarkt.com/raul-ruidiaz/profil/spieler/129724","Ruidíaz","1990"
"MLS","Americas","United States",2021,"D.C. United","Ravel Morrison","Attacking Midfield",1993-02-02,"Jamaica",5e+05,"https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907","Morrison","1993"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Rayan Raveloson","Defensive Midfield",1997-01-16,"Madagascar",2e+06,"https://www.transfermarkt.com/rayan-raveloson/profil/spieler/344576","Raveloson","1997"
"MLS","Americas","United States",2021,"FC Cincinnati","Raymon Gaddis","Right-Back",1990-01-13,"United States",150000,"https://www.transfermarkt.com/raymon-gaddis/profil/spieler/213017","Gaddis","1990"
"MLS","Americas","United States",2018,"New York Red Bulls","Rece Buckmaster","Right-Back",1996-07-07,"United States",NA,"https://www.transfermarkt.com/rece-buckmaster/profil/spieler/638411","Buckmaster","1996"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Reed Baker-Whiting","Central Midfield",2005-03-31,"United States",2e+05,"https://www.transfermarkt.com/reed-baker-whiting/profil/spieler/793957","Baker-Whiting","2005"
"MLS","Americas","United States",2019,"FC Dallas","Reggie Cannon","Right-Back",1998-06-11,"United States",2700000,"https://www.transfermarkt.com/reggie-cannon/profil/spieler/478940","Cannon","1998"
"MLS","Americas","United States",2021,"Sporting Kansas City","Rémi Walter","Central Midfield",1995-04-26,"France",1500000,"https://www.transfermarkt.com/remi-walter/profil/spieler/215686","Walter","1995"
"MLS","Americas","United States",2020,"Portland Timbers","Renzo Zambrano","Defensive Midfield",1994-08-26,"Venezuela",3e+05,"https://www.transfermarkt.com/renzo-zambrano/profil/spieler/236310","Zambrano","1994"
"MLS","Americas","United States",2019,"FC Dallas","Reto Ziegler","Centre-Back",1986-01-16,"Switzerland",550000,"https://www.transfermarkt.com/reto-ziegler/profil/spieler/9915","Ziegler","1986"
"MLS","Americas","United States",2019,"FC Cincinnati","Rey Ortiz","Attacking Midfield",1997-01-07,"United States",50000,"https://www.transfermarkt.com/rey-ortiz/profil/spieler/404319","Ortiz","1997"
"MLS","Americas","United States",2018,"Columbus Crew","Ricardo Clark","Central Midfield",1983-02-10,"United States",175000,"https://www.transfermarkt.com/ricardo-clark/profil/spieler/39840","Clark","1983"
"MLS","Americas","United States",2020,"FC Dallas","Ricardo Pepi","Centre-Forward",2003-01-09,"United States",1e+06,"https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207","Pepi","2003"
"MLS","Americas","United States",2021,"Philadelphia Union","Richard Odada","Defensive Midfield",2000-11-25,"Kenya",3e+05,"https://www.transfermarkt.com/richard-odada/profil/spieler/675238","Odada","2000"
"MLS","Americas","United States",2019,"Sporting Kansas City","Richard Sánchez","Goalkeeper",1994-04-05,"Mexico",2e+05,"https://www.transfermarkt.com/richard-sanchez/profil/spieler/178861","Sánchez","1994"
"MLS","Americas","United States",2021,"Toronto FC","Richie Laryea","Right-Back",1995-01-07,"Canada",2500000,"https://www.transfermarkt.com/richie-laryea/profil/spieler/417348","Laryea","1995"
"MLS","Americas","United States",2021,"CF Montréal","Rida Zouhir","Central Midfield",2003-11-23,"Canada",1e+05,"https://www.transfermarkt.com/rida-zouhir/profil/spieler/842421","Zouhir","2003"
"MLS","Americas","United States",2021,"D.C. United","Rio Hope-Gund","Centre-Back",1999-08-20,"United States",125000,"https://www.transfermarkt.com/rio-hope-gund/profil/spieler/638424","Hope-Gund","1999"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Riqui Puig","Central Midfield",1999-08-13,"Spain",7e+06,"https://www.transfermarkt.com/riqui-puig/profil/spieler/331511","Puig","1999"
"MLS","Americas","United States",2021,"Inter Miami CF","Robbie Robinson","Left Winger",1998-12-17,"Chile",6e+05,"https://www.transfermarkt.com/robbie-robinson/profil/spieler/496613","Robinson","1998"
"MLS","Americas","United States",2020,"Chicago Fire FC","Robert Beric","Centre-Forward",1991-06-17,"Slovenia",3e+06,"https://www.transfermarkt.com/robert-beric/profil/spieler/91415","Beric","1991"
"MLS","Americas","United States",2020,"Nashville SC","Robert Castellanos","Centre-Back",1998-05-11,"United States",2e+05,"https://www.transfermarkt.com/robert-castellanos/profil/spieler/488127","Castellanos","1998"
"MLS","Americas","United States",2021,"CF Montréal","Róbert Orri Thorkelsson","Centre-Back",2002-04-03,"Iceland",50000,"https://www.transfermarkt.com/robert-orri-thorkelsson/profil/spieler/579573","Thorkelsson","2002"
"MLS","Americas","United States",2021,"Inter Miami CF","Robert Taylor","Left Winger",1994-10-21,"Finland",5e+05,"https://www.transfermarkt.com/robert-taylor/profil/spieler/251836","Taylor","1994"
"MLS","Americas","United States",2021,"Sporting Kansas City","Robert Voloder","Centre-Back",2001-05-09,"Germany",1e+06,"https://www.transfermarkt.com/robert-voloder/profil/spieler/452392","Voloder","2001"
"MLS","Americas","United States",2020,"Sporting Kansas City","Roberto Puncec","Centre-Back",1991-10-27,"Croatia",7e+05,"https://www.transfermarkt.com/roberto-puncec/profil/spieler/92120","Puncec","1991"
"MLS","Americas","United States",2021,"Orlando City SC","Robin Jansson","Centre-Back",1991-11-15,"Sweden",750000,"https://www.transfermarkt.com/robin-jansson/profil/spieler/151678","Jansson","1991"
"MLS","Americas","United States",2021,"Minnesota United FC","Robin Lod","Left Midfield",1993-04-17,"Finland",3500000,"https://www.transfermarkt.com/robin-lod/profil/spieler/173573","Lod","1993"
"MLS","Americas","United States",2019,"Orlando City SC","Robinho","Right Winger",1995-01-19,"Brazil",475000,"https://www.transfermarkt.com/robinho/profil/spieler/347184","Robinho","1995"
"MLS","Americas","United States",2021,"Atlanta United FC","Rocco Ríos Novo","Goalkeeper",2002-06-04,"Argentina",750000,"https://www.transfermarkt.com/rocco-rios-novo/profil/spieler/661126","Novo","2002"
"MLS","Americas","United States",2019,"CF Montréal","Rod Fanni","Right-Back",1981-12-06,"France",125000,"https://www.transfermarkt.com/rod-fanni/profil/spieler/5477","Fanni","1981"
"MLS","Americas","United States",2021,"Austin FC","Rodney Redes","Right Winger",2000-02-22,"Paraguay",2e+06,"https://www.transfermarkt.com/rodney-redes/profil/spieler/664546","Redes","2000"
"MLS","Americas","United States",2018,"Sporting Kansas City","Rodney Wallace","Left Midfield",1988-06-17,"Costa Rica",7e+05,"https://www.transfermarkt.com/rodney-wallace/profil/spieler/99859","Wallace","1988"
"MLS","Americas","United States",2020,"Inter Miami CF","Rodolfo Pizarro","Attacking Midfield",1994-02-15,"Mexico",1e+07,"https://www.transfermarkt.com/rodolfo-pizarro/profil/spieler/234918","Pizarro","1994"
"MLS","Americas","United States",2018,"Los Angeles FC","Rodolfo Zelaya","Centre-Forward",1988-07-03,"El Salvador",150000,"https://www.transfermarkt.com/rodolfo-zelaya/profil/spieler/78490","Zelaya","1988"
"MLS","Americas","United States",2020,"Nashville SC","Rodrigo Piñeiro","Right Winger",1999-05-05,"Uruguay",1500000,"https://www.transfermarkt.com/rodrigo-pineiro/profil/spieler/481272","Piñeiro","1999"
"MLS","Americas","United States",2021,"Orlando City SC","Rodrigo Schlegel","Centre-Back",1997-04-03,"Argentina",1e+06,"https://www.transfermarkt.com/rodrigo-schlegel/profil/spieler/504258","Schlegel","1997"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Rodrigues","Centre-Back",1997-10-10,"Brazil",1800000,"https://www.transfermarkt.com/rodrigues/profil/spieler/445101","Rodrigues","1997"
"MLS","Americas","United States",2021,"Sporting Kansas City","Róger Espinoza","Central Midfield",1986-10-25,"Honduras",3e+05,"https://www.transfermarkt.com/roger-espinoza/profil/spieler/71096","Espinoza","1986"
"MLS","Americas","United States",2018,"FC Cincinnati","Roland Lamah","Left Winger",1987-12-31,"Belgium",1250000,"https://www.transfermarkt.com/roland-lamah/profil/spieler/35035","Lamah","1987"
"MLS","Americas","United States",2019,"Los Angeles Galaxy","Rolf Feltscher","Right-Back",1990-10-06,"Venezuela",550000,"https://www.transfermarkt.com/rolf-feltscher/profil/spieler/52590","Feltscher","1990"
"MLS","Americas","United States",2018,"Los Angeles Galaxy","Romain Alessandrini","Right Winger",1989-04-03,"France",2e+06,"https://www.transfermarkt.com/romain-alessandrini/profil/spieler/98334","Alessandrini","1989"
"MLS","Americas","United States",2021,"Minnesota United FC","Romain Métanire","Right-Back",1990-03-28,"Madagascar",1200000,"https://www.transfermarkt.com/romain-metanire/profil/spieler/154209","Métanire","1990"
"MLS","Americas","United States",2021,"FC Cincinnati","Roman Celentano","Goalkeeper",2000-09-14,"United States",50000,"https://www.transfermarkt.com/roman-celentano/profil/spieler/972454","Celentano","2000"
"MLS","Americas","United States",2019,"Inter Miami CF","Román Torres","Centre-Back",1986-03-20,"Panama",3e+05,"https://www.transfermarkt.com/roman-torres/profil/spieler/74182","Torres","1986"
"MLS","Americas","United States",2018,"Minnesota United FC","Romario Ibarra","Left Winger",1994-09-24,"Ecuador",675000,"https://www.transfermarkt.com/romario-ibarra/profil/spieler/263605","Ibarra","1994"
"MLS","Americas","United States",2018,"Atlanta United FC","Romario Williams","Centre-Forward",1994-08-15,"Jamaica",450000,"https://www.transfermarkt.com/romario-williams/profil/spieler/189782","Williams","1994"
"MLS","Americas","United States",2021,"CF Montréal","Romell Quioto","Centre-Forward",1991-08-09,"Honduras",2e+06,"https://www.transfermarkt.com/romell-quioto/profil/spieler/221907","Quioto","1991"
"MLS","Americas","United States",2021,"Atlanta United FC","Ronald Hernández","Right-Back",1997-09-21,"Venezuela",3e+05,"https://www.transfermarkt.com/ronald-hernandez/profil/spieler/428745","Hernández","1997"
"MLS","Americas","United States",2021,"FC Cincinnati","Ronald Matarrita","Left-Back",1994-07-09,"Costa Rica",2e+06,"https://www.transfermarkt.com/ronald-matarrita/profil/spieler/268273","Matarrita","1994"
"MLS","Americas","United States",2021,"Atlanta United FC","Ronaldo Cisneros","Centre-Forward",1997-01-08,"Mexico",7e+05,"https://www.transfermarkt.com/ronaldo-cisneros/profil/spieler/312570","Cisneros","1997"
"MLS","Americas","United States",2019,"Houston Dynamo FC","Ronaldo Peña","Centre-Forward",1997-03-10,"Venezuela",4e+05,"https://www.transfermarkt.com/ronaldo-pena/profil/spieler/309487","Peña","1997"
"MLS","Americas","United States",2021,"Orlando City SC","Ruan","Right-Back",1995-05-29,"Brazil",1500000,"https://www.transfermarkt.com/ruan/profil/spieler/520491","Ruan","1995"
"MLS","Americas","United States",2021,"Austin FC","Ruben Gabrielsen","Centre-Back",1992-03-10,"Norway",6e+05,"https://www.transfermarkt.com/ruben-gabrielsen/profil/spieler/107662","Gabrielsen","1992"
"MLS","Americas","United States",2021,"Real Salt Lake City","Rubio Rubín","Centre-Forward",1996-03-01,"Guatemala",1500000,"https://www.transfermarkt.com/rubio-rubin/profil/spieler/331282","Rubín","1996"
"MLS","Americas","United States",2021,"CF Montréal","Rudy Camacho","Centre-Back",1991-03-05,"France",6e+05,"https://www.transfermarkt.com/rudy-camacho/profil/spieler/170904","Camacho","1991"
"MLS","Americas","United States",2021,"D.C. United","Russell Canouse","Central Midfield",1995-06-11,"United States",1e+06,"https://www.transfermarkt.com/russell-canouse/profil/spieler/184133","Canouse","1995"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Russell Teibert","Defensive Midfield",1992-12-22,"Canada",1e+06,"https://www.transfermarkt.com/russell-teibert/profil/spieler/103627","Teibert","1992"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Ryan Gauld","Attacking Midfield",1995-12-16,"Scotland",6500000,"https://www.transfermarkt.com/ryan-gauld/profil/spieler/193081","Gauld","1995"
"MLS","Americas","United States",2021,"Los Angeles FC","Ryan Hollingshead","Left-Back",1991-04-16,"United States",1500000,"https://www.transfermarkt.com/ryan-hollingshead/profil/spieler/256354","Hollingshead","1991"
"MLS","Americas","United States",2021,"New York Red Bulls","Ryan Meara","Goalkeeper",1990-11-15,"Ireland",2e+05,"https://www.transfermarkt.com/ryan-meara/profil/spieler/213051","Meara","1990"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Ryan Raposo","Right Winger",1999-03-05,"Canada",4e+05,"https://www.transfermarkt.com/ryan-raposo/profil/spieler/638798","Raposo","1999"
"MLS","Americas","United States",2021,"Inter Miami CF","Ryan Sailor","Centre-Back",1998-11-27,"United States",50000,"https://www.transfermarkt.com/ryan-sailor/profil/spieler/636207","Sailor","1998"
"MLS","Americas","United States",2020,"Inter Miami CF","Ryan Shawcross","Centre-Back",1987-10-04,"England",1200000,"https://www.transfermarkt.com/ryan-shawcross/profil/spieler/45861","Shawcross","1987"
"MLS","Americas","United States",2021,"New England Revolution","Ryan Spaulding","Left-Back",1998-09-10,"United States",150000,"https://www.transfermarkt.com/ryan-spaulding/profil/spieler/709179","Spaulding","1998"
"MLS","Americas","United States",2018,"Toronto FC","Ryan Telfer","Left Winger",1994-03-04,"Trinidad and Tobago",350000,"https://www.transfermarkt.com/ryan-telfer/profil/spieler/497483","Telfer","1994"
"MLS","Americas","United States",2021,"Columbus Crew","Saad Abdul-Salaam","Right-Back",1991-09-08,"United States",3e+05,"https://www.transfermarkt.com/saad-abdul-salaam/profil/spieler/270532","Abdul-Salaam","1991"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Sacha Kljestan","Attacking Midfield",1985-09-09,"United States",2e+05,"https://www.transfermarkt.com/sacha-kljestan/profil/spieler/39475","Kljestan","1985"
"MLS","Americas","United States",2019,"Minnesota United FC","Sam Gleadle","Left-Back",1996-03-20,"England",150000,"https://www.transfermarkt.com/sam-gleadle/profil/spieler/568285","Gleadle","1996"
"MLS","Americas","United States",2019,"Real Salt Lake City","Sam Johnson","Centre-Forward",1993-05-06,"Liberia",650000,"https://www.transfermarkt.com/sam-johnson/profil/spieler/252062","Johnson","1993"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Sam Junqua","Left-Back",1996-11-09,"United States",5e+05,"https://www.transfermarkt.com/sam-junqua/profil/spieler/644781","Junqua","1996"
"MLS","Americas","United States",2021,"Colorado Rapids","Sam Nicholson","Left Midfield",1995-01-20,"Scotland",550000,"https://www.transfermarkt.com/sam-nicholson/profil/spieler/169573","Nicholson","1995"
"MLS","Americas","United States",2018,"Colorado Rapids","Sam Raben","Right-Back",1997-05-11,"United States",1e+05,"https://www.transfermarkt.com/sam-raben/profil/spieler/637459","Raben","1997"
"MLS","Americas","United States",2020,"Colorado Rapids","Sam Vines","Left-Back",1999-05-31,"United States",2e+06,"https://www.transfermarkt.com/sam-vines/profil/spieler/535282","Vines","1999"
"MLS","Americas","United States",2021,"D.C. United","Sami Guediri","Left-Back",1997-08-18,"United States",150000,"https://www.transfermarkt.com/sami-guediri/profil/spieler/456495","Guediri","1997"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Samuel Adeniran","Centre-Forward",1998-09-30,"United States",125000,"https://www.transfermarkt.com/samuel-adeniran/profil/spieler/643088","Adeniran","1998"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Samuel Grandsir","Right Winger",1996-08-14,"France",2e+06,"https://www.transfermarkt.com/samuel-grandsir/profil/spieler/432772","Grandsir","1996"
"MLS","Americas","United States",2021,"New York City FC","Samuel Owusu","Centre-Back",2000-12-13,"Ghana",NA,"https://www.transfermarkt.com/samuel-owusu/profil/spieler/974594","Owusu","2000"
"MLS","Americas","United States",2021,"CF Montréal","Samuel Piette","Defensive Midfield",1994-11-12,"Canada",2500000,"https://www.transfermarkt.com/samuel-piette/profil/spieler/189019","Piette","1994"
"MLS","Americas","United States",2019,"New York Red Bulls","Samuel Tetteh","Centre-Forward",1996-07-28,"Ghana",8e+05,"https://www.transfermarkt.com/samuel-tetteh/profil/spieler/358752","Tetteh","1996"
"MLS","Americas","United States",2021,"Portland Timbers","Santiago Moreno","Right Winger",2000-04-21,"Colombia",2500000,"https://www.transfermarkt.com/santiago-moreno/profil/spieler/654766","Moreno","2000"
"MLS","Americas","United States",2019,"FC Dallas","Santiago Mosquera","Left Winger",1995-02-07,"Colombia",6e+05,"https://www.transfermarkt.com/santiago-mosquera/profil/spieler/490621","Mosquera","1995"
"MLS","Americas","United States",2019,"Orlando City SC","Santiago Patiño","Centre-Forward",1997-03-10,"Colombia",2e+05,"https://www.transfermarkt.com/santiago-patino/profil/spieler/644780","Patiño","1997"
"MLS","Americas","United States",2021,"New York City FC","Santiago Rodríguez","Attacking Midfield",2000-01-08,"Uruguay",2500000,"https://www.transfermarkt.com/santiago-rodriguez/profil/spieler/465819","Rodríguez","2000"
"MLS","Americas","United States",2021,"Atlanta United FC","Santiago Sosa","Defensive Midfield",1999-05-03,"Argentina",6e+06,"https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","Sosa","1999"
"MLS","Americas","United States",2019,"CF Montréal","Saphir Taïder","Central Midfield",1992-02-29,"Algeria",2e+06,"https://www.transfermarkt.com/saphir-taider/profil/spieler/144779","Taïder","1992"
"MLS","Americas","United States",2021,"Real Salt Lake City","Scott Caldwell","Central Midfield",1991-03-15,"United States",5e+05,"https://www.transfermarkt.com/scott-caldwell/profil/spieler/228117","Caldwell","1991"
