"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"Championship",NA,"England",2018,"Hull City","Liam Ridgewell","Centre-Back",1984-07-21,"England",NA,"https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070","Ridgewell","1984"
"Championship",NA,"England",2022,"Middlesbrough FC","Liam Roberts","Goalkeeper",1994-11-21,"England",NA,"https://www.transfermarkt.com/liam-roberts/profil/spieler/249164","Roberts","1994"
"Championship",NA,"England",2020,"Sheffield Wednesday","Liam Shaw","Defensive Midfield",2001-03-12,"England",NA,"https://www.transfermarkt.com/liam-shaw/profil/spieler/623560","Shaw","2001"
"Championship",NA,"England",2019,"Nottingham Forest","Liam Sole","Right Midfield",1999-12-21,"England",NA,"https://www.transfermarkt.com/liam-sole/profil/spieler/602200","Sole","1999"
"Championship",NA,"England",2021,"Derby County","Liam Thompson","Defensive Midfield",2002-04-29,"England",NA,"https://www.transfermarkt.com/liam-thompson/profil/spieler/581331","Thompson","2002"
"Eredivisie","Europe","Netherlands",2022,"FC Groningen","Liam van Gelderen","Right-Back",2001-03-23,"Netherlands",NA,"https://www.transfermarkt.com/liam-van-gelderen/profil/spieler/412933","Gelderen","2001"
"Championship",NA,"England",2020,"Sheffield Wednesday","Liam Waldock","Central Midfield",2000-09-25,"England",NA,"https://www.transfermarkt.com/liam-waldock/profil/spieler/794822","Waldock","2000"
"Championship",NA,"England",2022,"Swansea City","Liam Walsh","Central Midfield",1997-09-15,"England",NA,"https://www.transfermarkt.com/liam-walsh/profil/spieler/314998","Walsh","1997"
"Eredivisie","Europe","Netherlands",2018,"De Graafschap Doetinchem","Liban Abdulahi","Central Midfield",1995-11-02,"Somalia",NA,"https://www.transfermarkt.com/liban-abdulahi/profil/spieler/251074","Abdulahi","1995"
"Liga Portugal","Europe","Portugal",2021,"B SAD","Licá","Left Winger",1988-09-08,"Portugal",NA,"https://www.transfermarkt.com/lica/profil/spieler/51058","Licá","1988"
"SÃ©rie A","Americas","Brazil",2020,"Red Bull Bragantino","Ligger","Centre-Back",1988-05-18,"Brazil",NA,"https://www.transfermarkt.com/ligger/profil/spieler/265837","Ligger","1988"
"SÃ©rie A","Americas","Brazil",2021,"Ceará Sporting Club","Lima","Right Winger",1996-06-11,"Brazil",1300000,"https://www.transfermarkt.com/lima/profil/spieler/387611","Lima","1996"
"SÃ©rie A","Americas","Brazil",2020,"Associação Chapecoense de Futebol","Lima","Central Midfield",1999-05-09,"Brazil",NA,"https://www.transfermarkt.com/lima/profil/spieler/432957","Lima","1999"
"SÃ©rie A","Americas","Brazil",2017,"América Futebol Clube (MG)","Lima","Centre-Back",1985-02-10,"Brazil",NA,"https://www.transfermarkt.com/lima/profil/spieler/53011","Lima","1985"
"Liga Portugal","Europe","Portugal",2021,"CD Santa Clara","Lincoln","Attacking Midfield",1998-11-07,"Brazil",5e+06,"https://www.transfermarkt.com/lincoln/profil/spieler/351738","Lincoln","1998"
"SÃ©rie A","Americas","Brazil",2019,"Clube de Regatas do Flamengo","Lincoln","Centre-Forward",2000-12-16,"Brazil",5400000,"https://www.transfermarkt.com/lincoln/profil/spieler/372046","Lincoln","2000"
"Championship",NA,"England",2021,"Swansea City","Lincoln McFayden","Left-Back",2002-02-11,"England",NA,"https://www.transfermarkt.com/lincoln-mcfayden/profil/spieler/647434","McFayden","2002"
"SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Lincon","Midfield",2002-02-02,"Brazil",NA,"https://www.transfermarkt.com/lincon/profil/spieler/989592","Lincon","2002"
"Eredivisie","Europe","Netherlands",2020,"Twente Enschede FC","Lindon Selahi","Central Midfield",1999-02-26,"Albania",NA,"https://www.transfermarkt.com/lindon-selahi/profil/spieler/340172","Selahi","1999"
"Liga Portugal","Europe","Portugal",2019,"FC Famalicão","Lionn","Right-Back",1989-01-29,"Portugal",NA,"https://www.transfermarkt.com/lionn/profil/spieler/75116","Lionn","1989"
"Liga MX Clausura","Americas","Mexico",2022,"Club Tijuana","Lisandro López","Centre-Back",1989-09-01,"Argentina",1800000,"https://www.transfermarkt.com/lisandro-lopez/profil/spieler/125019","López","1989"
"Eredivisie","Europe","Netherlands",2022,"Ajax Amsterdam","Lisandro Magallán","Centre-Back",1993-09-27,"Argentina",2500000,"https://www.transfermarkt.com/lisandro-magallan/profil/spieler/66736","Magallán","1993"
"Eredivisie","Europe","Netherlands",2021,"Ajax Amsterdam","Lisandro Martínez","Centre-Back",1998-01-18,"Argentina",3.2e+07,"https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","Martínez","1998"
"Eredivisie","Europe","Netherlands",2021,"Fortuna Sittard","Lisandro Semedo","Right Winger",1996-03-12,"Cape Verde",NA,"https://www.transfermarkt.com/lisandro-semedo/profil/spieler/225431","Semedo","1996"
"Eredivisie","Europe","Netherlands",2017,"Roda JC Kerkrade","Livio Milts","Left Winger",1997-10-04,"Belgium",NA,"https://www.transfermarkt.com/livio-milts/profil/spieler/363253","Milts","1997"
"SÃ©rie A","Americas","Brazil",2021,"Sport Club Internacional","Liziero","Central Midfield",1998-02-07,"Brazil",3500000,"https://www.transfermarkt.com/liziero/profil/spieler/401526","Liziero","1998"
"Liga Portugal","Europe","Portugal",2019,"SL Benfica","Ljubomir Fejsa","Defensive Midfield",1988-08-14,"Serbia",2800000,"https://www.transfermarkt.com/ljubomir-fejsa/profil/spieler/46110","Fejsa","1988"
"Championship",NA,"England",2018,"Bolton Wanderers","Lloyd Dyer","Left Midfield",1982-09-13,"England",NA,"https://www.transfermarkt.com/lloyd-dyer/profil/spieler/3668","Dyer","1982"
"Championship",NA,"England",2017,"Barnsley FC","Lloyd Isgrove","Right Winger",1993-01-12,"Wales",NA,"https://www.transfermarkt.com/lloyd-isgrove/profil/spieler/226965","Isgrove","1993"
"Championship",NA,"England",2019,"Luton Town","Lloyd Jones","Centre-Back",1995-10-07,"England",NA,"https://www.transfermarkt.com/lloyd-jones/profil/spieler/244040","Jones","1995"
"Championship",NA,"England",2021,"AFC Bournemouth","Lloyd Kelly","Centre-Back",1998-10-06,"England",1.2e+07,"https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","Kelly","1998"
"SÃ©rie A","Americas","Brazil",2020,"América Futebol Clube (MG)","Lohan","Centre-Forward",1995-09-20,"Brazil",NA,"https://www.transfermarkt.com/lohan/profil/spieler/547688","Lohan","1995"
"Championship",NA,"England",2017,"Cardiff City","Loïc Damour","Central Midfield",1991-01-08,"France",NA,"https://www.transfermarkt.com/loic-damour/profil/spieler/81190","Damour","1991"
"Championship",NA,"England",2021,"Nottingham Forest","Loïc Mbe Soh","Centre-Back",2001-06-13,"France",2500000,"https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","Soh","2001"
"Championship",NA,"England",2020,"Huddersfield Town","Loick Ayina","Centre-Back",2003-04-20,"France",NA,"https://www.transfermarkt.com/loick-ayina/profil/spieler/723666","Ayina","2003"
"Championship",NA,"England",2017,"Bristol City","Loïs Diony","Centre-Forward",1992-12-20,"France",4500000,"https://www.transfermarkt.com/lois-diony/profil/spieler/126552","Diony","1992"
"Eredivisie","Europe","Netherlands",2021,"Vitesse Arnhem","Loïs Openda","Centre-Forward",2000-02-16,"Belgium",7500000,"https://www.transfermarkt.com/lois-openda/profil/spieler/368887","Openda","2000"
"Liga Portugal","Europe","Portugal",2022,"GD Estoril Praia","Loreintz Rosier","Defensive Midfield",1998-08-14,"France",1e+06,"https://www.transfermarkt.com/loreintz-rosier/profil/spieler/586855","Rosier","1998"
"Eredivisie","Europe","Netherlands",2022,"FC Emmen","Lorenzo Burnet","Left-Back",1991-01-11,"Netherlands",NA,"https://www.transfermarkt.com/lorenzo-burnet/profil/spieler/124866","Burnet","1991"
"Eredivisie","Europe","Netherlands",2020,"Sparta Rotterdam","Lorenzo Fonseca","Centre-Back",1998-01-17,"Cape Verde",NA,"https://www.transfermarkt.com/lorenzo-fonseca/profil/spieler/416393","Fonseca","1998"
"Eredivisie","Europe","Netherlands",2022,"Ajax Amsterdam","Lorenzo Lucca","Centre-Forward",2000-09-10,"Italy",6e+06,"https://www.transfermarkt.com/lorenzo-lucca/profil/spieler/572265","Lucca","2000"
"Liga MX Clausura","Americas","Mexico",2020,"Atlas Guadalajara","Lorenzo Reyes","Defensive Midfield",1991-06-13,"Chile",1800000,"https://www.transfermarkt.com/lorenzo-reyes/profil/spieler/119537","Reyes","1991"
"Eredivisie","Europe","Netherlands",2019,"ADO Den Haag","Lorenzo van Kleef","Right-Back",2001-01-26,"Netherlands",NA,"https://www.transfermarkt.com/lorenzo-van-kleef/profil/spieler/412951","Kleef","2001"
"SÃ©rie A","Americas","Brazil",2020,"Associação Chapecoense de Futebol","Lorhan","Midfield",2002-06-30,"Brazil",NA,"https://www.transfermarkt.com/lorhan/profil/spieler/871652","Lorhan","2002"
"Eredivisie","Europe","Netherlands",2017,"Sparta Rotterdam","Loris Brogno","Right Winger",1992-09-18,"Belgium",NA,"https://www.transfermarkt.com/loris-brogno/profil/spieler/182420","Brogno","1992"
"Championship",NA,"England",2021,"Reading FC","Louie Holzman","Centre-Back",2003-11-16,"England",NA,"https://www.transfermarkt.com/louie-holzman/profil/spieler/654158","Holzman","2003"
"Championship",NA,"England",2021,"Derby County","Louie Sibley","Central Midfield",2001-09-13,"England",3e+06,"https://www.transfermarkt.com/louie-sibley/profil/spieler/537270","Sibley","2001"
"Championship",NA,"England",2022,"Luton Town","Louie Watson","Central Midfield",2001-06-07,"Ireland",NA,"https://www.transfermarkt.com/louie-watson/profil/spieler/505548","Watson","2001"
"Championship",NA,"England",2020,"Bristol City","Louis Britton","Centre-Forward",2001-03-17,"England",NA,"https://www.transfermarkt.com/louis-britton/profil/spieler/718116","Britton","2001"
"Championship",NA,"England",2020,"Preston North End","Louis Moult","Centre-Forward",1992-05-14,"England",NA,"https://www.transfermarkt.com/louis-moult/profil/spieler/125561","Moult","1992"
"Championship",NA,"England",2017,"Sheffield United","Louis Reed","Central Midfield",1997-07-25,"England",NA,"https://www.transfermarkt.com/louis-reed/profil/spieler/316312","Reed","1997"
"Championship",NA,"England",2020,"Norwich City","Louis Thompson","Central Midfield",1994-12-19,"Wales",NA,"https://www.transfermarkt.com/louis-thompson/profil/spieler/207771","Thompson","1994"
"SÃ©rie A","Americas","Brazil",2021,"Avaí Futebol Clube (SC)","Lourenço","Right Winger",1997-09-07,"Brazil",NA,"https://www.transfermarkt.com/lourenco/profil/spieler/515068","Lourenço","1997"
"Liga Portugal","Europe","Portugal",2020,"Gil Vicente FC","Lourency","Right Winger",1996-01-02,"Brazil",NA,"https://www.transfermarkt.com/lourency/profil/spieler/432960","Lourency","1996"
"Championship",NA,"England",2018,"Aston Villa","Lovre Kalinic","Goalkeeper",1990-04-03,"Croatia",6500000,"https://www.transfermarkt.com/lovre-kalinic/profil/spieler/46405","Kalinic","1990"
"SÃ©rie A","Americas","Brazil",2021,"Sociedade Esportiva Palmeiras","Luan","Centre-Back",1993-05-10,"Brazil",3500000,"https://www.transfermarkt.com/luan/profil/spieler/178984","Luan","1993"
"SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Luan","Right Winger",1990-08-11,"Brazil",NA,"https://www.transfermarkt.com/luan/profil/spieler/192318","Luan","1990"
"SÃ©rie A","Americas","Brazil",2021,"Sport Club Corinthians Paulista","Luan","Attacking Midfield",1993-03-27,"Brazil",2e+06,"https://www.transfermarkt.com/luan/profil/spieler/313106","Luan","1993"
"SÃ©rie A","Americas","Brazil",2021,"São Paulo Futebol Clube","Luan","Defensive Midfield",1999-05-14,"Brazil",4500000,"https://www.transfermarkt.com/luan/profil/spieler/574904","Luan","1999"
"SÃ©rie A","Americas","Brazil",2017,"América Futebol Clube (MG)","Luan","Left Winger",1988-09-21,"Brazil",NA,"https://www.transfermarkt.com/luan/profil/spieler/75380","Luan","1988"
"SÃ©rie A","Americas","Brazil",2021,"Red Bull Bragantino","Luan Cândido","Left-Back",2001-02-02,"Brazil",4e+06,"https://www.transfermarkt.com/luan-candido/profil/spieler/432166","Cândido","2001"
"SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Luan Dias","Attacking Midfield",1997-07-31,"Brazil",NA,"https://www.transfermarkt.com/luan-dias/profil/spieler/739218","Dias","1997"
"SÃ©rie A","Americas","Brazil",2020,"Ceará Sporting Club","Luan Ferreira","Left Winger",1996-01-23,"Brazil",NA,"https://www.transfermarkt.com/luan-ferreira/profil/spieler/447663","Ferreira","1996"
"SÃ©rie A","Americas","Brazil",2020,"Fluminense Football Club","Luan Freitas","Centre-Back",2001-01-20,"Brazil",NA,"https://www.transfermarkt.com/luan-freitas/profil/spieler/678376","Freitas","2001"
"SÃ©rie A","Americas","Brazil",2017,"Club de Regatas Vasco da Gama","Luan Gama","Left-Back",1998-06-06,"Brazil",NA,"https://www.transfermarkt.com/luan-gama/profil/spieler/600708","Gama","1998"
"SÃ©rie A","Americas","Brazil",2021,"Club Athletico Paranaense","Luan Patrick","Centre-Back",2002-01-20,"Brazil",NA,"https://www.transfermarkt.com/luan-patrick/profil/spieler/658674","Patrick","2002"
"SÃ©rie A","Americas","Brazil",2018,"Avaí Futebol Clube (SC)","Luan Pereira","Central Midfield",2000-04-21,"Brazil",NA,"https://www.transfermarkt.com/luan-pereira/profil/spieler/527394","Pereira","2000"
"SÃ©rie A","Americas","Brazil",2020,"Santos FC","Luan Peres","Centre-Back",1994-07-19,"Brazil",2e+06,"https://www.transfermarkt.com/luan-peres/profil/spieler/347913","Peres","1994"
"SÃ©rie A","Americas","Brazil",2021,"Fortaleza Esporte Clube","Luan Polli","Goalkeeper",1993-04-06,"Brazil",NA,"https://www.transfermarkt.com/luan-polli/profil/spieler/273250","Polli","1993"
"SÃ©rie A","Americas","Brazil",2021,"Atlético Clube Goianiense","Luan Sales","Right-Back",2001-05-23,"Brazil",NA,"https://www.transfermarkt.com/luan-sales/profil/spieler/692671","Sales","2001"
"SÃ©rie A","Americas","Brazil",2019,"Sociedade Esportiva Palmeiras","Luan Silva","Centre-Forward",1999-02-26,"Brazil",NA,"https://www.transfermarkt.com/luan-silva/profil/spieler/573404","Silva","1999"
"SÃ©rie A","Americas","Brazil",2017,"Paraná Clube","Luan Viana","Centre-Forward",1996-01-14,"Brazil",NA,"https://www.transfermarkt.com/luan-viana/profil/spieler/261366","Viana","1996"
"SÃ©rie A","Americas","Brazil",2018,"Avaí Futebol Clube (SC)","Luanderson","Defensive Midfield",1989-06-07,"Brazil",NA,"https://www.transfermarkt.com/luanderson/profil/spieler/667197","Luanderson","1989"
"Liga Portugal","Europe","Portugal",2018,"Sporting CP","Luc Castaignos","Centre-Forward",1992-09-27,"Netherlands",NA,"https://www.transfermarkt.com/luc-castaignos/profil/spieler/91915","Castaignos","1992"
"Eredivisie","Europe","Netherlands",2018,"Fortuna Sittard","Luc Tinnemans","Defensive Midfield",1998-04-01,"Netherlands",NA,"https://www.transfermarkt.com/luc-tinnemans/profil/spieler/460059","Tinnemans","1998"
"Championship",NA,"England",2018,"Bolton Wanderers","Luca Connell","Defensive Midfield",2001-04-20,"Ireland",NA,"https://www.transfermarkt.com/luca-connell/profil/spieler/580027","Connell","2001"
"Eredivisie","Europe","Netherlands",2021,"Heracles Almelo","Luca de la Torre","Central Midfield",1998-05-23,"United States",NA,"https://www.transfermarkt.com/luca-de-la-torre/profil/spieler/315762","Torre","1998"
"Eredivisie","Europe","Netherlands",2022,"Twente Enschede FC","Luca Everink","Right-Back",2001-02-09,"Netherlands",NA,"https://www.transfermarkt.com/luca-everink/profil/spieler/588744","Everink","2001"
"Eredivisie","Europe","Netherlands",2022,"Go Ahead Eagles","Luca Plogmann","Goalkeeper",2000-03-10,"Germany",NA,"https://www.transfermarkt.com/luca-plogmann/profil/spieler/335997","Plogmann","2000"
"Liga Portugal","Europe","Portugal",2021,"B SAD","Luca van der Gaag","Centre-Back",2001-07-19,"Netherlands",NA,"https://www.transfermarkt.com/luca-van-der-gaag/profil/spieler/471448","Gaag","2001"
"Liga Portugal","Europe","Portugal",2021,"SL Benfica","Luca Waldschmidt","Second Striker",1996-05-19,"Germany",7e+06,"https://www.transfermarkt.com/luca-waldschmidt/profil/spieler/196095","Waldschmidt","1996"
"SÃ©rie A","Americas","Brazil",2021,"Cuiabá Esporte Clube (MT)","Lucão","Centre-Back",2002-05-24,"Brazil",NA,"https://www.transfermarkt.com/lucao/profil/spieler/1075072","Lucão","2002"
"SÃ©rie A","Americas","Brazil",2019,"Goiás Esporte Clube","Lucão","Centre-Forward",1991-09-14,"Brazil",NA,"https://www.transfermarkt.com/lucao/profil/spieler/177000","Lucão","1991"
"SÃ©rie A","Americas","Brazil",2019,"Goiás Esporte Clube","Lucão","Centre-Back",1996-03-23,"Brazil",NA,"https://www.transfermarkt.com/lucao/profil/spieler/270191","Lucão","1996"
"SÃ©rie A","Americas","Brazil",2021,"Red Bull Bragantino","Lucão","Goalkeeper",2001-02-26,"Brazil",1500000,"https://www.transfermarkt.com/lucao/profil/spieler/412372","Lucão","2001"
"SÃ©rie A","Americas","Brazil",2020,"Atlético Clube Goianiense","Lucão","Centre-Forward",2000-05-29,"Brazil",NA,"https://www.transfermarkt.com/lucao/profil/spieler/727853","Lucão","2000"
"SÃ©rie A","Americas","Brazil",2019,"Atlético Clube Goianiense","Lucas","Goalkeeper",1998-06-21,"Brazil",NA,"https://www.transfermarkt.com/lucas/profil/spieler/537866","Lucas","1998"
"SÃ©rie A","Americas","Brazil",2018,"Sociedade Esportiva Palmeiras","Lucas","Right-Back",1988-03-26,"Brazil",1750000,"https://www.transfermarkt.com/lucas/profil/spieler/54308","Lucas","1988"
"SÃ©rie A","Americas","Brazil",2021,"Atlético Clube Goianiense","Lucas","Defence",2003-05-24,"Brazil",NA,"https://www.transfermarkt.com/lucas/profil/spieler/980979","Lucas","2003"
"Liga Portugal","Europe","Portugal",2022,"GD Estoril Praia","Lucas Áfrico","Centre-Back",1995-02-05,"Brazil",NA,"https://www.transfermarkt.com/lucas-africo/profil/spieler/597087","Áfrico","1995"
"Championship",NA,"England",2017,"Burton Albion","Lucas Akins","Right Winger",1989-02-25,"Grenada",NA,"https://www.transfermarkt.com/lucas-akins/profil/spieler/63199","Akins","1989"
"Liga MX Clausura","Americas","Mexico",2017,"CF Monterrey","Lucas Albertengo","Centre-Forward",1991-01-30,"Argentina",1800000,"https://www.transfermarkt.com/lucas-albertengo/profil/spieler/266903","Albertengo","1991"
"SÃ©rie A","Americas","Brazil",2020,"Fortaleza Esporte Clube","Lucas Alisson","Defensive Midfield",1999-05-13,"Brazil",NA,"https://www.transfermarkt.com/lucas-alisson/profil/spieler/797656","Alisson","1999"
"SÃ©rie A","Americas","Brazil",2018,"Botafogo de Futebol e Regatas","Lucas Alves","Goalkeeper",1999-12-11,"Brazil",NA,"https://www.transfermarkt.com/lucas-alves/profil/spieler/650518","Alves","1999"
"SÃ©rie A","Americas","Brazil",2020,"Clube de Regatas do Flamengo","Lucas André","Midfield",2003-01-29,"Brazil",NA,"https://www.transfermarkt.com/lucas-andre/profil/spieler/918663","André","2003"
