"Player","Born","Url","Squad","Nation","player_dob","player_url","tm_squad","tm_nationality","player_position","comp_name","region","country","season_start_year","squad","player_nationality","player_market_value_euro"
"Nuno Daniel Costeira Valente","1991","https://fbref.com/en/players/59cde382/Nuno-Daniel-Costeira-Valente","Vitória Setúbal","pt POR",1991-04-03,"https://www.transfermarkt.com/ricardo-valente/profil/spieler/292775",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2019,"CD Tondela","Portugal",NA
"Omar Israel Mendoza","1988","https://fbref.com/en/players/e2ab721a/Omar-Israel-Mendoza","Querétaro","mx MEX",1988-10-28,"https://www.transfermarkt.com/omar-mendoza/profil/spieler/135851",NA,NA,"Right-Back","Liga MX Clausura","Americas","Mexico",2022,"Querétaro FC","Mexico",NA
"Omar Israel Mendoza","1988","https://fbref.com/en/players/e2ab721a/Omar-Israel-Mendoza","Querétaro","mx MEX",1988-04-19,"https://www.transfermarkt.com/omar-mendoza/profil/spieler/166332",NA,NA,"Midfield","Liga MX Clausura","Americas","Mexico",2017,"Club Tijuana","Mexico",NA
"Oscar Jiménez","1988","https://fbref.com/en/players/363ba1be/Oscar-Jimenez","América","mx MEX",1988-09-18,"https://www.transfermarkt.com/diego-jimenez/profil/spieler/104432",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2018,"Lobos BUAP (- 2019)","Mexico",NA
"Oscar Jiménez","1988","https://fbref.com/en/players/363ba1be/Oscar-Jimenez","América","mx MEX",1988-10-12,"https://www.transfermarkt.com/oscar-jimenez/profil/spieler/125275",NA,NA,"Goalkeeper","Liga MX Clausura","Americas","Mexico",2022,"CF América","Mexico",NA
"Pablo Javier García","1999","https://fbref.com/en/players/895321cd/Pablo-Javier-Garcia","Coritiba","uy URU",1999-02-19,"https://www.transfermarkt.com/aristeo-garcia/profil/spieler/803583",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2022,"Querétaro FC","Mexico",NA
"Pablo Javier García","1999","https://fbref.com/en/players/895321cd/Pablo-Javier-Garcia","Coritiba","uy URU",1999-03-30,"https://www.transfermarkt.com/felipe-garcia/profil/spieler/778461",NA,NA,"Midfield","Liga MX Clausura","Americas","Mexico",2020,"Atlético de San Luis","Mexico",NA
"Pablo Javier García","1999","https://fbref.com/en/players/895321cd/Pablo-Javier-Garcia","Coritiba","uy URU",1999-09-13,"https://www.transfermarkt.com/israel-garcia/profil/spieler/694638",NA,NA,"Midfield","Liga MX Clausura","Americas","Mexico",2019,"CF América","Mexico",NA
"Pablo Javier García","1999","https://fbref.com/en/players/895321cd/Pablo-Javier-Garcia","Coritiba","uy URU",1999-04-15,"https://www.transfermarkt.com/pablo-garcia/profil/spieler/421191",NA,NA,"Left Winger","SÃ©rie A","Americas","Brazil",2021,"Coritiba Foot Ball Club","Uruguay",NA
"Patito Rodríguez","1990","https://fbref.com/en/players/3d0fd3d7/Patito-Rodriguez","Moreirense","ar ARG",1990-06-08,"https://www.transfermarkt.com/hugo-rodriguez/profil/spieler/147157",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2022,"Santos Laguna","Mexico",1e+06
"Patito Rodríguez","1990","https://fbref.com/en/players/3d0fd3d7/Patito-Rodriguez","Moreirense","ar ARG",1990-05-04,"https://www.transfermarkt.com/pato-rodriguez/profil/spieler/66587",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2019,"Moreirense FC","Argentina",NA
"Pedro","1996","https://fbref.com/en/players/17758df6/Pedro","Farense","br BRA",1996-11-13,"https://www.transfermarkt.com/joao-pedro/profil/spieler/298410",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2021,"FC Paços de Ferreira","Portugal",NA
"Pedro","1996","https://fbref.com/en/players/17758df6/Pedro","Farense","br BRA",1996-11-15,"https://www.transfermarkt.com/joao-pedro/profil/spieler/342024",NA,NA,"Right-Back","SÃ©rie A","Americas","Brazil",2021,"Sport Club Corinthians Paulista","Brazil",NA
"Pedro","1996","https://fbref.com/en/players/17758df6/Pedro","Farense","br BRA",1996-03-28,"https://www.transfermarkt.com/joao-pedro/profil/spieler/476361",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2019,"Red Bull Bragantino","Brazil",NA
"Pedro David Rosendo Marques","1998","https://fbref.com/en/players/717f39e8/Pedro-David-Rosendo-Marques","NEC Nijmegen","pt POR",1998-08-31,"https://www.transfermarkt.com/marcelo-marques/profil/spieler/606067",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2020,"CS Marítimo","Portugal",NA
"Pedro David Rosendo Marques","1998","https://fbref.com/en/players/717f39e8/Pedro-David-Rosendo-Marques","NEC Nijmegen","pt POR",1998-04-25,"https://www.transfermarkt.com/pedro-marques/profil/spieler/404383",NA,NA,"Centre-Forward","Eredivisie","Europe","Netherlands",2022,"NEC Nijmegen","Portugal",NA
"Pedro David Rosendo Marques","1998","https://fbref.com/en/players/717f39e8/Pedro-David-Rosendo-Marques","NEC Nijmegen","pt POR",1998-03-18,"https://www.transfermarkt.com/pedro-marques/profil/spieler/425371",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2020,"FC Paços de Ferreira","Portugal",NA
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-11-21,"https://www.transfermarkt.com/anderson-silva/profil/spieler/522714",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Brazil",1500000
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-06-03,"https://www.transfermarkt.com/andre-silva/profil/spieler/565232",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Brazil",2e+06
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-10-03,"https://www.transfermarkt.com/matheus-silva/profil/spieler/593208",NA,NA,"Right-Back","Liga Portugal","Europe","Portugal",2021,"Moreirense FC","Brazil",NA
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-05-06,"https://www.transfermarkt.com/nathan-silva/profil/spieler/440652",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Clube Atlético Mineiro","Brazil",7500000
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-02-13,"https://www.transfermarkt.com/pedro-silva/profil/spieler/258029",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2022,"GD Estoril Praia","Portugal",NA
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-01-07,"https://www.transfermarkt.com/sebastian-silva/profil/spieler/377287",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2017,"CD Cruz Azul","Chile",NA
"Pedro José Moreira Silva","1997","https://fbref.com/en/players/f829f728/Pedro-Jose-Moreira-Silva","Estoril","pt POR",1997-03-16,"https://www.transfermarkt.com/xande-silva/profil/spieler/258011",NA,NA,"Right Winger","Championship",NA,"England",2021,"Nottingham Forest","Portugal",NA
"Pedro Pinho Marques","1998","https://fbref.com/en/players/de69c441/Pedro-Pinho-Marques","Paços","pt POR",1998-08-31,"https://www.transfermarkt.com/marcelo-marques/profil/spieler/606067",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2020,"CS Marítimo","Portugal",NA
"Pedro Pinho Marques","1998","https://fbref.com/en/players/de69c441/Pedro-Pinho-Marques","Paços","pt POR",1998-04-25,"https://www.transfermarkt.com/pedro-marques/profil/spieler/404383",NA,NA,"Centre-Forward","Eredivisie","Europe","Netherlands",2022,"NEC Nijmegen","Portugal",NA
"Pedro Pinho Marques","1998","https://fbref.com/en/players/de69c441/Pedro-Pinho-Marques","Paços","pt POR",1998-03-18,"https://www.transfermarkt.com/pedro-marques/profil/spieler/425371",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2020,"FC Paços de Ferreira","Portugal",NA
"Pedro Rodrigues","1997","https://fbref.com/en/players/20df3aaf/Pedro-Rodrigues","Famalicão","pt POR",1997-03-07,"https://www.transfermarkt.com/bruno-rodrigues/profil/spieler/406766",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2021,"FC Famalicão","Brazil",1e+06
"Pedro Rodrigues","1997","https://fbref.com/en/players/20df3aaf/Pedro-Rodrigues","Famalicão","pt POR",1997-10-10,"https://www.transfermarkt.com/rodrigues/profil/spieler/445101",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Brazil",1800000
"Rafael Santos","1997","https://fbref.com/en/players/c9972d2c/Rafael-Santos","B-SAD","pt POR",1997-07-27,"https://www.transfermarkt.com/marcelo-dos-santos/profil/spieler/697818",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2021,"Gil Vicente FC","Brazil",NA
"Rafael Santos","1997","https://fbref.com/en/players/c9972d2c/Rafael-Santos","B-SAD","pt POR",1997-02-14,"https://www.transfermarkt.com/rafa-santos/profil/spieler/596204",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2021,"B SAD","Portugal",NA
"Raúl López Gómez","1993","https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez","Toluca","mx MEX",1993-03-04,"https://www.transfermarkt.com/alexi-gomez/profil/spieler/235508",NA,NA,"Left Winger","Liga MX Clausura","Americas","Mexico",2017,"Atlas Guadalajara","Peru",NA
"Raúl López Gómez","1993","https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez","Toluca","mx MEX",1993-05-06,"https://www.transfermarkt.com/gustavo-gomez/profil/spieler/215390",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Sociedade Esportiva Palmeiras","Paraguay",8e+06
"Raúl López Gómez","1993","https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez","Toluca","mx MEX",1993-07-17,"https://www.transfermarkt.com/jaime-gomez/profil/spieler/244724",NA,NA,"Right-Back","Liga MX Clausura","Americas","Mexico",2022,"FC Juárez","Mexico",1e+06
"Raúl López Gómez","1993","https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez","Toluca","mx MEX",1993-01-02,"https://www.transfermarkt.com/rodrigo-gomez/profil/spieler/247672",NA,NA,"Right Winger","Liga MX Clausura","Americas","Mexico",2018,"Deportivo Toluca","Argentina",NA
"Raul Silva","1989","https://fbref.com/en/players/b3aed40d/Raul-Silva","Estoril","br BRA",1989-03-15,"https://www.transfermarkt.com/adrien-silva/profil/spieler/56810",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2017,"Sporting CP","Portugal",2e+07
"Raul Silva","1989","https://fbref.com/en/players/b3aed40d/Raul-Silva","Estoril","br BRA",1989-11-04,"https://www.transfermarkt.com/raul-silva/profil/spieler/164705",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2021,"SC Braga","Brazil",1e+06
"Raúl Torres Rodríguez","1996","https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez","Querétaro","mx MEX",1996-03-20,"https://www.transfermarkt.com/alan-rodriguez/profil/spieler/353263",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"Deportivo Toluca","Mexico",NA
"Raúl Torres Rodríguez","1996","https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez","Querétaro","mx MEX",1996-06-17,"https://www.transfermarkt.com/ivan-rodriguez/profil/spieler/549361",NA,NA,"Defensive Midfield","Liga MX Clausura","Americas","Mexico",2022,"Club León FC","Mexico",2500000
"Raúl Torres Rodríguez","1996","https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez","Querétaro","mx MEX",1996-05-19,"https://www.transfermarkt.com/joao-rodriguez/profil/spieler/253125",NA,NA,"Left Winger","Liga MX Clausura","Americas","Mexico",2020,"Club Necaxa","Colombia",NA
"Raúl Torres Rodríguez","1996","https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez","Querétaro","mx MEX",1996-09-10,"https://www.transfermarkt.com/osvaldo-rodriguez/profil/spieler/295426",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2022,"Club León FC","Mexico",3200000
"Raúl Torres Rodríguez","1996","https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez","Querétaro","mx MEX",1996-04-05,"https://www.transfermarkt.com/thomas-rodriguez/profil/spieler/402581",NA,NA,"Right Winger","Liga Portugal","Europe","Portugal",2017,"Vitória Setúbal FC","Chile",NA
"Renan dos Santos","1989","https://fbref.com/en/players/6bfaecc4/Renan-dos-Santos","Atl Goianiense","br BRA",1989-04-09,"https://www.transfermarkt.com/aderllan-santos/profil/spieler/159142",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2022,"Rio Ave FC","Brazil",NA
"Renan dos Santos","1989","https://fbref.com/en/players/6bfaecc4/Renan-dos-Santos","Atl Goianiense","br BRA",1989-03-02,"https://www.transfermarkt.com/andre-santos/profil/spieler/61743",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2019,"B SAD","Portugal",NA
"Renan dos Santos","1989","https://fbref.com/en/players/6bfaecc4/Renan-dos-Santos","Atl Goianiense","br BRA",1989-05-11,"https://www.transfermarkt.com/giovani-dos-santos/profil/spieler/44674",NA,NA,"Second Striker","Liga MX Clausura","Americas","Mexico",2020,"CF América","Mexico",1500000
"Renan dos Santos","1989","https://fbref.com/en/players/6bfaecc4/Renan-dos-Santos","Atl Goianiense","br BRA",1989-09-05,"https://www.transfermarkt.com/thiago-santos/profil/spieler/346922",NA,NA,"Defensive Midfield","SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Brazil",1200000
"Rene Santos","1992","https://fbref.com/en/players/bee587c0/Rene-Santos","Marítimo","br BRA",1992-05-22,"https://www.transfermarkt.com/iago-santos/profil/spieler/332220",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2019,"Moreirense FC","Brazil",NA
"Rene Santos","1992","https://fbref.com/en/players/bee587c0/Rene-Santos","Marítimo","br BRA",1992-04-18,"https://www.transfermarkt.com/jonathan-dos-santos/profil/spieler/403747",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2022,"Querétaro FC","Uruguay",NA
"Rene Santos","1992","https://fbref.com/en/players/bee587c0/Rene-Santos","Marítimo","br BRA",1992-03-18,"https://www.transfermarkt.com/pablo-santos/profil/spieler/265648",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2021,"Moreirense FC","Brazil",1e+06
"Rene Santos","1992","https://fbref.com/en/players/bee587c0/Rene-Santos","Marítimo","br BRA",1992-04-21,"https://www.transfermarkt.com/rene-santos/profil/spieler/154990",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2020,"CS Marítimo","Brazil",NA
"Ricardo García","2000","https://fbref.com/en/players/d8d91ddd/Ricardo-Garcia","Atlético","mx MEX",2000-09-01,"https://www.transfermarkt.com/angel-garcia/profil/spieler/828682",NA,NA,"Right Winger","Liga MX Clausura","Americas","Mexico",2021,"UNAM Pumas","Mexico",NA
"Ricardo García","2000","https://fbref.com/en/players/d8d91ddd/Ricardo-Garcia","Atlético","mx MEX",2000-02-22,"https://www.transfermarkt.com/axel-garcia/profil/spieler/644263",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2021,"Club Necaxa","Mexico",NA
"Ricardo García","2000","https://fbref.com/en/players/d8d91ddd/Ricardo-Garcia","Atlético","mx MEX",2000-07-22,"https://www.transfermarkt.com/diego-garcia/profil/spieler/696590",NA,NA,"Right-Back","Liga MX Clausura","Americas","Mexico",2019,"Club Necaxa","Mexico",NA
"Ricardo García","2000","https://fbref.com/en/players/d8d91ddd/Ricardo-Garcia","Atlético","mx MEX",2000-08-19,"https://www.transfermarkt.com/gilberto-garcia/profil/spieler/778418",NA,NA,"Defensive Midfield","Liga MX Clausura","Americas","Mexico",2021,"Deportivo Guadalajara","Mexico",NA
"Ricardo García","2000","https://fbref.com/en/players/d8d91ddd/Ricardo-Garcia","Atlético","mx MEX",2000-01-17,"https://www.transfermarkt.com/marco-garcia/profil/spieler/737129",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"UNAM Pumas","Mexico",NA
"Ricardo Javier Cruz","1997","https://fbref.com/en/players/d3cfa137/Ricardo-Javier-Cruz","Toluca","mx MEX",1997-09-24,"https://www.transfermarkt.com/aldo-cruz/profil/spieler/552960",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2022,"Atlético de San Luis","Mexico",1200000
"Ricardo Javier Cruz","1997","https://fbref.com/en/players/d3cfa137/Ricardo-Javier-Cruz","Toluca","mx MEX",1997-01-18,"https://www.transfermarkt.com/alessio-da-cruz/profil/spieler/337670",NA,NA,"Attacking Midfield","Liga MX Clausura","Americas","Mexico",2021,"Santos Laguna","Cape Verde",1700000
"Ricardo Javier Cruz","1997","https://fbref.com/en/players/d3cfa137/Ricardo-Javier-Cruz","Toluca","mx MEX",1997-01-16,"https://www.transfermarkt.com/luis-cruz/profil/spieler/344818",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2018,"Tigres UANL","Mexico",NA
"Ricardo Javier Cruz","1997","https://fbref.com/en/players/d3cfa137/Ricardo-Javier-Cruz","Toluca","mx MEX",1997-08-30,"https://www.transfermarkt.com/ricardo-cruz/profil/spieler/348202",NA,NA,"Right-Back","Liga MX Clausura","Americas","Mexico",2019,"Deportivo Toluca","Mexico",NA
"Ricardo Jorge Oliveira Valente","1991","https://fbref.com/en/players/bd52b022/Ricardo-Jorge-Oliveira-Valente","Tondela","pt POR",1991-11-22,"https://www.transfermarkt.com/nuno-valente/profil/spieler/177184",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2019,"Vitória Setúbal FC","Portugal",NA
"Ricardo Jorge Oliveira Valente","1991","https://fbref.com/en/players/bd52b022/Ricardo-Jorge-Oliveira-Valente","Tondela","pt POR",1991-04-03,"https://www.transfermarkt.com/ricardo-valente/profil/spieler/292775",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2019,"CD Tondela","Portugal",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-02-06,"https://www.transfermarkt.com/bryan-silva/profil/spieler/550167",NA,NA,"Attack","Liga MX Clausura","Americas","Mexico",2017,"UNAM Pumas","Mexico",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-03-11,"https://www.transfermarkt.com/da-silva/profil/spieler/680673",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2018,"Grêmio Foot-Ball Porto Alegrense","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-03-08,"https://www.transfermarkt.com/gabriel-silva/profil/spieler/692777",NA,NA,"Left Winger","SÃ©rie A","Americas","Brazil",2020,"Cuiabá Esporte Clube (MT)","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-01-14,"https://www.transfermarkt.com/joao-silva/profil/spieler/461903",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2020,"Sporting CP","Portugal",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-08-01,"https://www.transfermarkt.com/jota-silva/profil/spieler/663244",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Portugal",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-01-16,"https://www.transfermarkt.com/leandro-silva/profil/spieler/710860",NA,NA,"Right Winger","Liga Portugal","Europe","Portugal",2020,"Rio Ave FC","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-02-26,"https://www.transfermarkt.com/luan-silva/profil/spieler/573404",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2019,"Sociedade Esportiva Palmeiras","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-08-27,"https://www.transfermarkt.com/lucas-silva/profil/spieler/608943",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2020,"Moreirense FC","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-02-18,"https://www.transfermarkt.com/luis-silva/profil/spieler/367465",NA,NA,"Left-Back","Liga Portugal","Europe","Portugal",2019,"B SAD","Portugal",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-04-28,"https://www.transfermarkt.com/matheus-silva/profil/spieler/637994",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2017,"Paraná Clube","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-04-12,"https://www.transfermarkt.com/rafael-elias-da-silva/profil/spieler/587328",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2020,"Sociedade Esportiva Palmeiras","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-05-12,"https://www.transfermarkt.com/rafael-silva/profil/spieler/546219",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2020,"São Paulo Futebol Clube","Brazil",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-06-21,"https://www.transfermarkt.com/reko-silva/profil/spieler/511864",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2020,"Portimonense SC","Portugal",NA
"Ricardo Manuel Silva","1999","https://fbref.com/en/players/ec1eceed/Ricardo-Manuel-Silva","Santa Clara","pt POR",1999-10-15,"https://www.transfermarkt.com/tomas-silva/profil/spieler/461939",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2022,"FC Vizela","Portugal",NA
"Ricardo Miguel Martins Alves","1991","https://fbref.com/en/players/cc5eeb16/Ricardo-Miguel-Martins-Alves","Tondela","pt POR",1991-04-16,"https://www.transfermarkt.com/bruno-alves/profil/spieler/177534",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Brazil",1900000
"Ricardo Miguel Martins Alves","1991","https://fbref.com/en/players/cc5eeb16/Ricardo-Miguel-Martins-Alves","Tondela","pt POR",1991-05-16,"https://www.transfermarkt.com/getterson-alves/profil/spieler/446043",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2020,"CS Marítimo","Brazil",NA
"Ricardo Miguel Martins Alves","1991","https://fbref.com/en/players/cc5eeb16/Ricardo-Miguel-Martins-Alves","Tondela","pt POR",1991-05-09,"https://www.transfermarkt.com/ricardo-alves/profil/spieler/118323",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2021,"CD Tondela","Portugal",NA
"Ricardo Miguel Martins Alves","1991","https://fbref.com/en/players/cc5eeb16/Ricardo-Miguel-Martins-Alves","Tondela","pt POR",1991-04-25,"https://www.transfermarkt.com/vana-alves/profil/spieler/212198",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2020,"FC Famalicão","Brazil",NA
"Rodrigo Armando González","1995","https://fbref.com/en/players/059a4e65/Rodrigo-Armando-Gonzalez","Atlético","mx MEX",1995-04-12,"https://www.transfermarkt.com/rodrigo-gonzalez/profil/spieler/299024",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2022,"Atlético de San Luis","Mexico",NA
"Rodrigo Armando González","1995","https://fbref.com/en/players/059a4e65/Rodrigo-Armando-Gonzalez","Atlético","mx MEX",1995-05-21,"https://www.transfermarkt.com/walter-gonzalez/profil/spieler/353047",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2018,"CF Pachuca","Paraguay",1200000
"Román Martínez","2002","https://fbref.com/en/players/7c0527bb/Roman-Martinez","América","mx MEX",2002-08-18,"https://www.transfermarkt.com/arturo-martinez/profil/spieler/745904",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2021,"CF América","Mexico",NA
"Román Martínez","2002","https://fbref.com/en/players/7c0527bb/Roman-Martinez","América","mx MEX",2002-07-24,"https://www.transfermarkt.com/gabriel-martinez/profil/spieler/718074",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2021,"Deportivo Guadalajara","Mexico",NA
"Román Martínez","2002","https://fbref.com/en/players/7c0527bb/Roman-Martinez","América","mx MEX",2002-03-28,"https://www.transfermarkt.com/josue-martinez/profil/spieler/504109",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2021,"CF Monterrey","Mexico",NA
"Ronaldo Henrique","1994","https://fbref.com/en/players/cb877cb3/Ronaldo-Henrique","Sport Recife","br BRA",1994-05-17,"https://www.transfermarkt.com/arthur-henrique/profil/spieler/349737",NA,NA,"Left-Back","SÃ©rie A","Americas","Brazil",2021,"Atlético Clube Goianiense","Brazil",NA
"Ronaldo Henrique","1994","https://fbref.com/en/players/cb877cb3/Ronaldo-Henrique","Sport Recife","br BRA",1994-05-12,"https://www.transfermarkt.com/paulo-henrique/profil/spieler/285684",NA,NA,"Goalkeeper","SÃ©rie A","Americas","Brazil",2018,"Goiás Esporte Clube","Brazil",NA
"Ruan Oliveira Ferreira","2000","https://fbref.com/en/players/ce958316/Ruan-Oliveira-Ferreira","Corinthians","br BRA",2000-10-11,"https://www.transfermarkt.com/leo-ferreira/profil/spieler/813039",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2019,"Sport Club Internacional","Brazil",NA
"Ruan Oliveira Ferreira","2000","https://fbref.com/en/players/ce958316/Ruan-Oliveira-Ferreira","Corinthians","br BRA",2000-04-22,"https://www.transfermarkt.com/miguel-ferreira/profil/spieler/596527",NA,NA,"Central Midfield","SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Brazil",NA
"Rúben Alexandre Gomes Oliveira","1994","https://fbref.com/en/players/0677feec/Ruben-Alexandre-Gomes-Oliveira","Santa Clara","pt POR",1994-04-21,"https://www.transfermarkt.com/filipe-oliveira/profil/spieler/225158",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2017,"CS Marítimo","Portugal",NA
"Rúben Alexandre Gomes Oliveira","1994","https://fbref.com/en/players/0677feec/Ruben-Alexandre-Gomes-Oliveira","Santa Clara","pt POR",1994-05-25,"https://www.transfermarkt.com/miguel-oliveira/profil/spieler/237297",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2021,"Moreirense FC","Portugal",NA
"Rúben Alexandre Gomes Oliveira","1994","https://fbref.com/en/players/0677feec/Ruben-Alexandre-Gomes-Oliveira","Santa Clara","pt POR",1994-05-04,"https://www.transfermarkt.com/pedro-oliveira/profil/spieler/631788",NA,NA,"Right Winger","SÃ©rie A","Americas","Brazil",2017,"São Paulo Futebol Clube","Brazil",NA
