"Player","Born","Url","player_dob","player_url","player_position"
"Keyliane Abdallah",2006,"https://fbref.com/en/players/7310786d/Keyliane-Abdallah",NA,"https://www.transfermarkt.com/keyliane-abdallah/profil/spieler/1183719",NA
"Kialonda",1997,"https://fbref.com/en/players/34e4dc3b/Kialonda",NA,"https://www.transfermarkt.com/kialonda-gaspar/profil/spieler/836441",NA
"Kim Jisoo",2004,"https://fbref.com/en/players/f4065d9e/Kim-Jisoo",NA,"https://www.transfermarkt.com/ji-soo-kim/profil/spieler/709767",NA
"Kim Minsu",2006,"https://fbref.com/en/players/11e36e68/Kim-Minsu",NA,"https://www.transfermarkt.com/min-su-kim/profil/spieler/1108203",NA
"Kjell-Arik Watjen",2006,"https://fbref.com/en/players/0e006cae/Kjell-Arik-Watjen",NA,"https://www.transfermarkt.com/kjell-watjen/profil/spieler/884810",NA
"Konan N'dri",2000,"https://fbref.com/en/players/17329380/Konan-Ndri",NA,"https://www.transfermarkt.com/konan-ndri/profil/spieler/649490",NA
"Krapyvtsov Vladyslav",2005,"https://fbref.com/en/players/66daeaf7/Krapyvtsov-Vladyslav",NA,"https://www.transfermarkt.com/vladyslav-krapyvtsov/profil/spieler/1169436",NA
"Kyllian Antonio",2008,"https://fbref.com/en/players/ea36375c/Kyllian-Antonio",NA,"https://www.transfermarkt.com/kyllian-antonio/profil/spieler/1186789",NA
"Lanroy Machine",2005,"https://fbref.com/en/players/e7cf1d4c/Lanroy-Machine",NA,"https://www.transfermarkt.com/lanroy-machine/profil/spieler/1096744",NA
"Leandro Antonetti",2003,"https://fbref.com/en/players/2febb559/Leandro-Antonetti",NA,"https://www.transfermarkt.com/leandro-antonetti/profil/spieler/892926",NA
"Lewis Orford",2006,"https://fbref.com/en/players/40aaa04c/Lewis-Orford",NA,"https://www.transfermarkt.com/lewis-orford/profil/spieler/845809",NA
"Lior Kasa",2005,"https://fbref.com/en/players/7987ef17/Lior-Kasa",NA,"https://www.transfermarkt.com/lior-kassa/profil/spieler/1083164",NA
"Loic N'Gatta",2003,"https://fbref.com/en/players/b1fe3000/Loic-NGatta",NA,"https://www.transfermarkt.com/ange-loic-ngatta/profil/spieler/855215",NA
"Lorenzo Aguado",2002,"https://fbref.com/en/players/beae81e1/Lorenzo-Aguado",NA,"https://www.transfermarkt.com/lorenzo-aguado/profil/spieler/709997",NA
"Lorenzo Anghele",2005,"https://fbref.com/en/players/b2f3d550/Lorenzo-Anghele",NA,"https://www.transfermarkt.com/lorenzo-anghele/profil/spieler/925848",NA
"Luka Topalovic",2006,"https://fbref.com/en/players/9a33c016/Luka-Topalovic",NA,"https://www.transfermarkt.com/luka-topalovic/profil/spieler/991744",NA
"Luken Beitia",2004,"https://fbref.com/en/players/1406fae0/Luken-Beitia",NA,"https://www.transfermarkt.com/luken-beitia/profil/spieler/964190",NA
"Magnus Kofod Andersen",1999,"https://fbref.com/en/players/a4731ebc/Magnus-Kofod-Andersen",NA,"https://www.transfermarkt.com/magnus-kofod-andersen/profil/spieler/488784",NA
"Manuel Fuster",1997,"https://fbref.com/en/players/618f396a/Manuel-Fuster",NA,"https://www.transfermarkt.com/manu-fuster/profil/spieler/511021",NA
"Mario Maroto",2003,"https://fbref.com/en/players/b518c5ab/Mario-Maroto",NA,"https://www.transfermarkt.com/mario-maroto/profil/spieler/710484",NA
"Marwann Nzuzi",2004,"https://fbref.com/en/players/165787d9/Marwann-Nzuzi",NA,"https://www.transfermarkt.com/marwann-nzuzi/profil/spieler/1052287",NA
"Mateo Mejia",2003,"https://fbref.com/en/players/a96e9b5c/Mateo-Mejia",NA,"https://www.transfermarkt.com/mateo-mejia/profil/spieler/682588",NA
"Mateus Mane",NA,"https://fbref.com/en/players/c15cb409/Mateus-Mane",NA,"https://www.transfermarkt.com/mateus-mane/profil/spieler/1230661",NA
"Matheo Bodmer",2004,"https://fbref.com/en/players/c4c45a88/Matheo-Bodmer",NA,"https://www.transfermarkt.com/matheo-bodmer/profil/spieler/770438",NA
"Mattia Liberali",2007,"https://fbref.com/en/players/775f4a87/Mattia-Liberali",NA,"https://www.transfermarkt.com/mattia-liberali/profil/spieler/988964",NA
"Matvei Safonov",1999,"https://fbref.com/en/players/d97b252e/Matvei-Safonov",NA,"https://www.transfermarkt.com/matvey-safonov/profil/spieler/318470",NA
"Maurides",1994,"https://fbref.com/en/players/b0e50531/Maurides",NA,"https://www.transfermarkt.com/maurides/profil/spieler/227511",NA
"Max Moerstedt",NA,"https://fbref.com/en/players/710045fb/Max-Moerstedt",NA,"https://www.transfermarkt.com/max-moerstedt/profil/spieler/923595",NA
"Meschak Elia",1997,"https://fbref.com/en/players/5d51b074/Meschak-Elia",NA,"https://www.transfermarkt.com/meschack-elia/profil/spieler/423678",NA
"Mikayil Ngor Faye",2004,"https://fbref.com/en/players/b37ae816/Mikayil-Ngor-Faye",NA,"https://www.transfermarkt.com/mikayil-faye/profil/spieler/666974",NA
"Milos Lukovic",2005,"https://fbref.com/en/players/b1c7a35e/Milos-Lukovic",NA,"https://www.transfermarkt.com/milos-lukovic/profil/spieler/845872",NA
"Mohamed Abdelmoneim",1999,"https://fbref.com/en/players/bff15d74/Mohamed-Abdelmoneim",NA,"https://www.transfermarkt.com/mohamed-abdelmonem/profil/spieler/566025",NA
"Mohamed Bamba",2004,"https://fbref.com/en/players/562bf675/Mohamed-Bamba",NA,"https://www.transfermarkt.com/mohamed-bamba/profil/spieler/1178475",NA
"Mohamed Haj",2005,"https://fbref.com/en/players/eb7dc619/Mohamed-Haj",NA,"https://www.transfermarkt.com/anas-haj-mohamed/profil/spieler/883122",NA
"Mohamed Meite",2007,"https://fbref.com/en/players/424cbbb3/Mohamed-Meite",NA,"https://www.transfermarkt.com/mohamed-kader-meite/profil/spieler/1141560",NA
"Nabil Aberdin",2002,"https://fbref.com/en/players/cadfa7d1/Nabil-Aberdin",NA,"https://www.transfermarkt.com/nabil-aberdin/profil/spieler/908621",NA
"Naci Unuvar",2003,"https://fbref.com/en/players/bf25cb29/Naci-Unuvar",NA,"https://www.transfermarkt.com/naci-unuvar/profil/spieler/508639",NA
"Nathan Butler-Oyedeji",2003,"https://fbref.com/en/players/3a686640/Nathan-Butler-Oyedeji",NA,"https://www.transfermarkt.com/nathan-butler-oyedeji/profil/spieler/638964",NA
"Ngal'Ayel Mukau",2004,"https://fbref.com/en/players/bb461b8a/NgalAyel-Mukau",NA,"https://www.transfermarkt.com/ngalayel-mukau/profil/spieler/1016015",NA
"Niama Sissoko",2005,"https://fbref.com/en/players/d349f13b/Niama-Sissoko",NA,"https://www.transfermarkt.com/niama-pape-sissoko/profil/spieler/1228320",NA
"Nicola Pintus",2005,"https://fbref.com/en/players/8d1a4c36/Nicola-Pintus",NA,"https://www.transfermarkt.com/nicola-pintus/profil/spieler/885230",NA
